source_token_id	ayah_ref	source_token_index	surface_ar	word_ids	qac_word_refs	binding_status
t-s071-a000-w001	71:0	1	بِسْمِ	w-s071-a000-w001	1:1:1	one_to_one
t-s071-a000-w002	71:0	2	ٱللَّهِ	w-s071-a000-w002	1:1:2	one_to_one
t-s071-a000-w003	71:0	3	ٱلرَّحْمَٰنِ	w-s071-a000-w003	1:1:3	one_to_one
t-s071-a000-w004	71:0	4	ٱلرَّحِيمِ	w-s071-a000-w004	1:1:4	one_to_one
t-s071-a001-w001	71:1	1	إِنَّآ	w-s071-a001-w001	71:1:1	one_to_one
t-s071-a001-w002	71:1	2	أَرْسَلْنَا	w-s071-a001-w002	71:1:2	one_to_one
t-s071-a001-w003	71:1	3	نُوحًا	w-s071-a001-w003	71:1:3	one_to_one
t-s071-a001-w004	71:1	4	إِلَىٰ	w-s071-a001-w004	71:1:4	one_to_one
t-s071-a001-w005	71:1	5	قَوْمِهِۦٓ	w-s071-a001-w005	71:1:5	one_to_one
t-s071-a001-w006	71:1	6	أَنْ	w-s071-a001-w006	71:1:6	one_to_one
t-s071-a001-w007	71:1	7	أَنذِرْ	w-s071-a001-w007	71:1:7	one_to_one
t-s071-a001-w008	71:1	8	قَوْمَكَ	w-s071-a001-w008	71:1:8	one_to_one
t-s071-a001-w009	71:1	9	مِن	w-s071-a001-w009	71:1:9	one_to_one
t-s071-a001-w010	71:1	10	قَبْلِ	w-s071-a001-w010	71:1:10	one_to_one
t-s071-a001-w011	71:1	11	أَن	w-s071-a001-w011	71:1:11	one_to_one
t-s071-a001-w012	71:1	12	يَأْتِيَهُمْ	w-s071-a001-w012	71:1:12	one_to_one
t-s071-a001-w013	71:1	13	عَذَابٌ	w-s071-a001-w013	71:1:13	one_to_one
t-s071-a001-w014	71:1	14	أَلِيمٌۭ	w-s071-a001-w014	71:1:14	one_to_one
t-s071-a002-w001	71:2	1	قَالَ	w-s071-a002-w001	71:2:1	one_to_one
t-s071-a002-w002	71:2	2	يَٰقَوْمِ	w-s071-a002-w002	71:2:2	one_to_one
t-s071-a002-w003	71:2	3	إِنِّى	w-s071-a002-w003	71:2:3	one_to_one
t-s071-a002-w004	71:2	4	لَكُمْ	w-s071-a002-w004	71:2:4	one_to_one
t-s071-a002-w005	71:2	5	نَذِيرٌۭ	w-s071-a002-w005	71:2:5	one_to_one
t-s071-a002-w006	71:2	6	مُّبِينٌ	w-s071-a002-w006	71:2:6	one_to_one
t-s071-a003-w001	71:3	1	أَنِ	w-s071-a003-w001	71:3:1	one_to_one
t-s071-a003-w002	71:3	2	ٱعْبُدُوا۟	w-s071-a003-w002	71:3:2	one_to_one
t-s071-a003-w003	71:3	3	ٱللَّهَ	w-s071-a003-w003	71:3:3	one_to_one
t-s071-a003-w004	71:3	4	وَٱتَّقُوهُ	w-s071-a003-w004	71:3:4	one_to_one
t-s071-a003-w005	71:3	5	وَأَطِيعُونِ	w-s071-a003-w005	71:3:5	one_to_one
t-s071-a004-w001	71:4	1	يَغْفِرْ	w-s071-a004-w001	71:4:1	one_to_one
t-s071-a004-w002	71:4	2	لَكُم	w-s071-a004-w002	71:4:2	one_to_one
t-s071-a004-w003	71:4	3	مِّن	w-s071-a004-w003	71:4:3	one_to_one
t-s071-a004-w004	71:4	4	ذُنُوبِكُمْ	w-s071-a004-w004	71:4:4	one_to_one
t-s071-a004-w005	71:4	5	وَيُؤَخِّرْكُمْ	w-s071-a004-w005	71:4:5	one_to_one
t-s071-a004-w006	71:4	6	إِلَىٰٓ	w-s071-a004-w006	71:4:6	one_to_one
t-s071-a004-w007	71:4	7	أَجَلٍۢ	w-s071-a004-w007	71:4:7	one_to_one
t-s071-a004-w008	71:4	8	مُّسَمًّى	w-s071-a004-w008	71:4:8	one_to_one
t-s071-a004-w009	71:4	9	إِنَّ	w-s071-a004-w009	71:4:9	one_to_one
t-s071-a004-w010	71:4	10	أَجَلَ	w-s071-a004-w010	71:4:10	one_to_one
t-s071-a004-w011	71:4	11	ٱللَّهِ	w-s071-a004-w011	71:4:11	one_to_one
t-s071-a004-w012	71:4	12	إِذَا	w-s071-a004-w012	71:4:12	one_to_one
t-s071-a004-w013	71:4	13	جَآءَ	w-s071-a004-w013	71:4:13	one_to_one
t-s071-a004-w014	71:4	14	لَا	w-s071-a004-w014	71:4:14	one_to_one
t-s071-a004-w015	71:4	15	يُؤَخَّرُ	w-s071-a004-w015	71:4:15	one_to_one
t-s071-a004-w016	71:4	16	لَوْ	w-s071-a004-w016	71:4:16	one_to_one
t-s071-a004-w017	71:4	17	كُنتُمْ	w-s071-a004-w017	71:4:17	one_to_one
t-s071-a004-w018	71:4	18	تَعْلَمُونَ	w-s071-a004-w018	71:4:18	one_to_one
t-s071-a005-w001	71:5	1	قَالَ	w-s071-a005-w001	71:5:1	one_to_one
t-s071-a005-w002	71:5	2	رَبِّ	w-s071-a005-w002	71:5:2	one_to_one
t-s071-a005-w003	71:5	3	إِنِّى	w-s071-a005-w003	71:5:3	one_to_one
t-s071-a005-w004	71:5	4	دَعَوْتُ	w-s071-a005-w004	71:5:4	one_to_one
t-s071-a005-w005	71:5	5	قَوْمِى	w-s071-a005-w005	71:5:5	one_to_one
t-s071-a005-w006	71:5	6	لَيْلًۭا	w-s071-a005-w006	71:5:6	one_to_one
t-s071-a005-w007	71:5	7	وَنَهَارًۭا	w-s071-a005-w007	71:5:7	one_to_one
t-s071-a006-w001	71:6	1	فَلَمْ	w-s071-a006-w001	71:6:1	one_to_one
t-s071-a006-w002	71:6	2	يَزِدْهُمْ	w-s071-a006-w002	71:6:2	one_to_one
t-s071-a006-w003	71:6	3	دُعَآءِىٓ	w-s071-a006-w003	71:6:3	one_to_one
t-s071-a006-w004	71:6	4	إِلَّا	w-s071-a006-w004	71:6:4	one_to_one
t-s071-a006-w005	71:6	5	فِرَارًۭا	w-s071-a006-w005	71:6:5	one_to_one
t-s071-a007-w001	71:7	1	وَإِنِّى	w-s071-a007-w001	71:7:1	one_to_one
t-s071-a007-w002	71:7	2	كُلَّمَا	w-s071-a007-w002	71:7:2	one_to_one
t-s071-a007-w003	71:7	3	دَعَوْتُهُمْ	w-s071-a007-w003	71:7:3	one_to_one
t-s071-a007-w004	71:7	4	لِتَغْفِرَ	w-s071-a007-w004	71:7:4	one_to_one
t-s071-a007-w005	71:7	5	لَهُمْ	w-s071-a007-w005	71:7:5	one_to_one
t-s071-a007-w006	71:7	6	جَعَلُوٓا۟	w-s071-a007-w006	71:7:6	one_to_one
t-s071-a007-w007	71:7	7	أَصَٰبِعَهُمْ	w-s071-a007-w007	71:7:7	one_to_one
t-s071-a007-w008	71:7	8	فِىٓ	w-s071-a007-w008	71:7:8	one_to_one
t-s071-a007-w009	71:7	9	ءَاذَانِهِمْ	w-s071-a007-w009	71:7:9	one_to_one
t-s071-a007-w010	71:7	10	وَٱسْتَغْشَوْا۟	w-s071-a007-w010	71:7:10	one_to_one
t-s071-a007-w011	71:7	11	ثِيَابَهُمْ	w-s071-a007-w011	71:7:11	one_to_one
t-s071-a007-w012	71:7	12	وَأَصَرُّوا۟	w-s071-a007-w012	71:7:12	one_to_one
t-s071-a007-w013	71:7	13	وَٱسْتَكْبَرُوا۟	w-s071-a007-w013	71:7:13	one_to_one
t-s071-a007-w014	71:7	14	ٱسْتِكْبَارًۭا	w-s071-a007-w014	71:7:14	one_to_one
t-s071-a008-w001	71:8	1	ثُمَّ	w-s071-a008-w001	71:8:1	one_to_one
t-s071-a008-w002	71:8	2	إِنِّى	w-s071-a008-w002	71:8:2	one_to_one
