cooccurrence_id	ayah_ref	left_word_id	right_word_id	left_root	right_root	word_distance	root_distance_min	root_distance_max	local_pair_count	corpus_window_count	corpus_pair_count	source_pair_id
co-71_0-00001	71:0	w-s071-a000-w002	w-s071-a000-w003	ء ل ه	ر ح م	1	1	2	2	130	254	intra_ayah:1:1:root:1
co-71_0-00002	71:0	w-s071-a000-w002	w-s071-a000-w004	ء ل ه	ر ح م	2	1	2	2	130	254	intra_ayah:1:1:root:1
co-71_0-00003	71:0	w-s071-a000-w002	w-s071-a000-w001	ء ل ه	س م و	1	1	1	1	185	319	intra_ayah:1:1:root:2
co-71_0-00004	71:0	w-s071-a000-w003	w-s071-a000-w001	ر ح م	س م و	2	2	3	2	18	21	intra_ayah:1:1:root:3
co-71_0-00005	71:0	w-s071-a000-w004	w-s071-a000-w001	ر ح م	س م و	3	2	3	2	18	21	intra_ayah:1:1:root:3
co-71_1-00006	71:1	w-s071-a001-w012	w-s071-a001-w014	ء ت ي	ء ل م	2	2	2	1	6	6	intra_ayah:71:1:root:1
co-71_1-00007	71:1	w-s071-a001-w014	w-s071-a001-w005	ء ل م	ق و م	9	4	6	2	10	13	intra_ayah:71:1:root:10
co-71_1-00008	71:1	w-s071-a001-w014	w-s071-a001-w008	ء ل م	ق و م	6	4	6	2	10	13	intra_ayah:71:1:root:10
co-71_1-00009	71:1	w-s071-a001-w014	w-s071-a001-w007	ء ل م	ن ذ ر	7	5	5	1	1	1	intra_ayah:71:1:root:11
co-71_1-00010	71:1	w-s071-a001-w002	w-s071-a001-w013	ر س ل	ع ذ ب	11	6	6	1	28	36	intra_ayah:71:1:root:12
co-71_1-00011	71:1	w-s071-a001-w002	w-s071-a001-w010	ر س ل	ق ب ل	8	4	4	1	58	81	intra_ayah:71:1:root:13
co-71_1-00012	71:1	w-s071-a001-w002	w-s071-a001-w005	ر س ل	ق و م	3	1	3	2	58	76	intra_ayah:71:1:root:14
co-71_1-00013	71:1	w-s071-a001-w002	w-s071-a001-w008	ر س ل	ق و م	6	1	3	2	58	76	intra_ayah:71:1:root:14
