word_id	ayah_ref	qac_ayah_ref	word_index	qac_word_ref	surface_ar	lemma_ar	root	pos	aspect	mood	voice	measure	morphology_summary
w-s071-a000-w001	71:0	1:1	1	1:1:1	بِسْمِ	ٱسْم	س م و	N					PREFIX|bi+ | STEM|POS:N|LEM:{som|ROOT:smw|M|GEN
w-s071-a000-w002	71:0	1:1	2	1:1:2	ٱللَّهِ	ٱللَّه	ء ل ه	PN					STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN
w-s071-a000-w003	71:0	1:1	3	1:1:3	ٱلرَّحْمَٰنِ	رَّحْمَٰن	ر ح م	ADJ					PREFIX|Al+ | STEM|POS:ADJ|LEM:r~aHoma`n|ROOT:rHm|MS|GEN
w-s071-a000-w004	71:0	1:1	4	1:1:4	ٱلرَّحِيمِ	رَّحِيم	ر ح م	ADJ					PREFIX|Al+ | STEM|POS:ADJ|LEM:r~aHiym|ROOT:rHm|MS|GEN
w-s071-a001-w001	71:1	71:1	1	71:1:1	إِنَّآ	إِنّ		ACC					STEM|POS:ACC|LEM:<in~|SP:<in~ | SUFFIX|PRON:1P
w-s071-a001-w002	71:1	71:1	2	71:1:2	أَرْسَلْنَا	أَرْسَلَ	ر س ل	V	PERF			IV	STEM|POS:V|PERF|(IV)|LEM:>arosala|ROOT:rsl|1P | SUFFIX|PRON:1P
w-s071-a001-w003	71:1	71:1	3	71:1:3	نُوحًا	نُوح		PN					STEM|POS:PN|LEM:nuwH|M|ACC
w-s071-a001-w004	71:1	71:1	4	71:1:4	إِلَىٰ	إِلَىٰ		P					STEM|POS:P|LEM:<ilaY`
w-s071-a001-w005	71:1	71:1	5	71:1:5	قَوْمِهِۦٓ	قَوْم	ق و م	N					STEM|POS:N|LEM:qawom|ROOT:qwm|M|GEN | SUFFIX|PRON:3MS
w-s071-a001-w006	71:1	71:1	6	71:1:6	أَنْ	أَن		SUB					STEM|POS:SUB|LEM:>an
w-s071-a001-w007	71:1	71:1	7	71:1:7	أَنذِرْ	أَنذَرَ	ن ذ ر	V	IMPV			IV	STEM|POS:V|IMPV|(IV)|LEM:>an*ara|ROOT:n*r|2MS
w-s071-a001-w008	71:1	71:1	8	71:1:8	قَوْمَكَ	قَوْم	ق و م	N					STEM|POS:N|LEM:qawom|ROOT:qwm|M|ACC | SUFFIX|PRON:2MS
w-s071-a001-w009	71:1	71:1	9	71:1:9	مِن	مِن		P					STEM|POS:P|LEM:min
w-s071-a001-w010	71:1	71:1	10	71:1:10	قَبْلِ	قَبْل	ق ب ل	N					STEM|POS:N|LEM:qabol|ROOT:qbl|GEN
w-s071-a001-w011	71:1	71:1	11	71:1:11	أَن	أَن		SUB					STEM|POS:SUB|LEM:>an
w-s071-a001-w012	71:1	71:1	12	71:1:12	يَأْتِيَهُمْ	أَتَى	ء ت ي	V	IMPF	SUBJ			STEM|POS:V|IMPF|LEM:>ataY|ROOT:Aty|3MS|MOOD:SUBJ | SUFFIX|PRON:3MP
w-s071-a001-w013	71:1	71:1	13	71:1:13	عَذَابٌ	عَذَاب	ع ذ ب	N					STEM|POS:N|LEM:Ea*aAb|ROOT:E*b|M|INDEF|NOM
w-s071-a001-w014	71:1	71:1	14	71:1:14	أَلِيمٌ	أَلِيم	ء ل م	ADJ					STEM|POS:ADJ|LEM:>aliym|ROOT:Alm|MS|INDEF|NOM
w-s071-a002-w001	71:2	71:2	1	71:2:1	قَالَ	قَالَ	ق و ل	V	PERF				STEM|POS:V|PERF|LEM:qaAla|ROOT:qwl|3MS
w-s071-a002-w002	71:2	71:2	2	71:2:2	يَٰقَوْمِ	قَوْم	ق و م	N					PREFIX|ya+ | STEM|POS:N|LEM:qawom|ROOT:qwm|M|ACC | SUFFIX|PRON:1S
w-s071-a002-w003	71:2	71:2	3	71:2:3	إِنِّى	إِنّ		ACC					STEM|POS:ACC|LEM:<in~|SP:<in~ | SUFFIX|PRON:1S
w-s071-a002-w004	71:2	71:2	4	71:2:4	لَكُمْ			PRON					PREFIX|l:P+ | STEM|POS:PRON|2MP
w-s071-a002-w005	71:2	71:2	5	71:2:5	نَذِيرٌ	نَذِير	ن ذ ر	N					STEM|POS:N|LEM:na*iyr|ROOT:n*r|M|INDEF|NOM
w-s071-a002-w006	71:2	71:2	6	71:2:6	مُّبِينٌ	مُّبِين	ب ي ن	ADJ			ACT	IV	STEM|POS:ADJ|ACT|PCPL|(IV)|LEM:m~ubiyn|ROOT:byn|M|INDEF|NOM
w-s071-a003-w001	71:3	71:3	1	71:3:1	أَنِ	أَن		SUB					STEM|POS:SUB|LEM:>an
w-s071-a003-w002	71:3	71:3	2	71:3:2	ٱعْبُدُوا۟	عَبَدَ	ع ب د	V	IMPV				STEM|POS:V|IMPV|LEM:Eabada|ROOT:Ebd|2MP | SUFFIX|PRON:2MP
w-s071-a003-w003	71:3	71:3	3	71:3:3	ٱللَّهَ	ٱللَّه	ء ل ه	PN					STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|ACC
w-s071-a003-w004	71:3	71:3	4	71:3:4	وَٱتَّقُوهُ	ٱتَّقَىٰ	و ق ي	V	IMPV			VIII	PREFIX|w:CONJ+ | STEM|POS:V|IMPV|(VIII)|LEM:{t~aqaY`|ROOT:wqy|2MP | SUFFIX|PRON:2MP | SUFFIX|PRON:3MS
