source_token_id	ayah_ref	source_token_index	surface_ar	word_ids	qac_word_refs	binding_status
t-s010-a000-w001	10:0	1	بِسْمِ	w-s010-a000-w001	1:1:1	one_to_one
t-s010-a000-w002	10:0	2	ٱللَّهِ	w-s010-a000-w002	1:1:2	one_to_one
t-s010-a000-w003	10:0	3	ٱلرَّحْمَٰنِ	w-s010-a000-w003	1:1:3	one_to_one
t-s010-a000-w004	10:0	4	ٱلرَّحِيمِ	w-s010-a000-w004	1:1:4	one_to_one
t-s010-a001-w001	10:1	1	الٓر	w-s010-a001-w001	10:1:1	one_to_one
t-s010-a001-w002	10:1	2	تِلْكَ	w-s010-a001-w002	10:1:2	one_to_one
t-s010-a001-w003	10:1	3	ءَايَٰتُ	w-s010-a001-w003	10:1:3	one_to_one
t-s010-a001-w004	10:1	4	ٱلْكِتَٰبِ	w-s010-a001-w004	10:1:4	one_to_one
t-s010-a001-w005	10:1	5	ٱلْحَكِيمِ	w-s010-a001-w005	10:1:5	one_to_one
t-s010-a002-w001	10:2	1	أَكَانَ	w-s010-a002-w001	10:2:1	one_to_one
t-s010-a002-w002	10:2	2	لِلنَّاسِ	w-s010-a002-w002	10:2:2	one_to_one
t-s010-a002-w003	10:2	3	عَجَبًا	w-s010-a002-w003	10:2:3	one_to_one
t-s010-a002-w004	10:2	4	أَنْ	w-s010-a002-w004	10:2:4	one_to_one
t-s010-a002-w005	10:2	5	أَوْحَيْنَآ	w-s010-a002-w005	10:2:5	one_to_one
t-s010-a002-w006	10:2	6	إِلَىٰ	w-s010-a002-w006	10:2:6	one_to_one
t-s010-a002-w007	10:2	7	رَجُلٍۢ	w-s010-a002-w007	10:2:7	one_to_one
t-s010-a002-w008	10:2	8	مِّنْهُمْ	w-s010-a002-w008	10:2:8	one_to_one
t-s010-a002-w009	10:2	9	أَنْ	w-s010-a002-w009	10:2:9	one_to_one
t-s010-a002-w010	10:2	10	أَنذِرِ	w-s010-a002-w010	10:2:10	one_to_one
t-s010-a002-w011	10:2	11	ٱلنَّاسَ	w-s010-a002-w011	10:2:11	one_to_one
t-s010-a002-w012	10:2	12	وَبَشِّرِ	w-s010-a002-w012	10:2:12	one_to_one
t-s010-a002-w013	10:2	13	ٱلَّذِينَ	w-s010-a002-w013	10:2:13	one_to_one
t-s010-a002-w014	10:2	14	ءَامَنُوٓا۟	w-s010-a002-w014	10:2:14	one_to_one
t-s010-a002-w015	10:2	15	أَنَّ	w-s010-a002-w015	10:2:15	one_to_one
