cooccurrence_id	ayah_ref	left_word_id	right_word_id	left_root	right_root	word_distance	root_distance_min	root_distance_max	local_pair_count	corpus_window_count	corpus_pair_count	source_pair_id
co-67_0-00001	67:0	w-s067-a000-w002	w-s067-a000-w003	ء ل ه	ر ح م	1	1	2	2	130	254	intra_ayah:1:1:root:1
co-67_0-00002	67:0	w-s067-a000-w002	w-s067-a000-w004	ء ل ه	ر ح م	2	1	2	2	130	254	intra_ayah:1:1:root:1
co-67_0-00003	67:0	w-s067-a000-w002	w-s067-a000-w001	ء ل ه	س م و	1	1	1	1	185	319	intra_ayah:1:1:root:2
co-67_0-00004	67:0	w-s067-a000-w003	w-s067-a000-w001	ر ح م	س م و	2	2	3	2	18	21	intra_ayah:1:1:root:3
co-67_0-00005	67:0	w-s067-a000-w004	w-s067-a000-w001	ر ح م	س م و	3	2	3	2	18	21	intra_ayah:1:1:root:3
co-67_1-00006	67:1	w-s067-a001-w001	w-s067-a001-w008	ب ر ك	ش ي ء	7	4	4	1	4	5	intra_ayah:67:1:root:1
co-67_1-00007	67:1	w-s067-a001-w009	w-s067-a001-w007	ق د ر	ك ل ل	2	2	2	1	45	53	intra_ayah:67:1:root:10
co-67_1-00008	67:1	w-s067-a001-w009	w-s067-a001-w004	ق د ر	م ل ك	5	3	3	1	13	20	intra_ayah:67:1:root:11
co-67_1-00009	67:1	w-s067-a001-w009	w-s067-a001-w003	ق د ر	ي د ي	6	4	4	1	4	4	intra_ayah:67:1:root:12
co-67_1-00010	67:1	w-s067-a001-w007	w-s067-a001-w004	ك ل ل	م ل ك	3	1	1	1	31	37	intra_ayah:67:1:root:13
co-67_1-00011	67:1	w-s067-a001-w007	w-s067-a001-w003	ك ل ل	ي د ي	4	2	2	1	13	15	intra_ayah:67:1:root:14
co-67_1-00012	67:1	w-s067-a001-w004	w-s067-a001-w003	م ل ك	ي د ي	1	1	1	1	9	12	intra_ayah:67:1:root:15
co-67_1-00013	67:1	w-s067-a001-w001	w-s067-a001-w009	ب ر ك	ق د ر	8	5	5	1	3	3	intra_ayah:67:1:root:2
co-67_1-00014	67:1	w-s067-a001-w001	w-s067-a001-w007	ب ر ك	ك ل ل	6	3	3	1	3	3	intra_ayah:67:1:root:3
co-67_1-00015	67:1	w-s067-a001-w001	w-s067-a001-w004	ب ر ك	م ل ك	3	2	2	1	3	3	intra_ayah:67:1:root:4
co-67_1-00016	67:1	w-s067-a001-w001	w-s067-a001-w003	ب ر ك	ي د ي	2	1	1	1	2	2	intra_ayah:67:1:root:5
co-67_1-00017	67:1	w-s067-a001-w008	w-s067-a001-w009	ش ي ء	ق د ر	1	1	1	1	64	89	intra_ayah:67:1:root:6
co-67_1-00018	67:1	w-s067-a001-w008	w-s067-a001-w007	ش ي ء	ك ل ل	1	1	1	1	135	191	intra_ayah:67:1:root:7
co-67_1-00019	67:1	w-s067-a001-w008	w-s067-a001-w004	ش ي ء	م ل ك	4	2	2	1	47	87	intra_ayah:67:1:root:8
co-67_1-00020	67:1	w-s067-a001-w008	w-s067-a001-w003	ش ي ء	ي د ي	5	3	3	1	16	24	intra_ayah:67:1:root:9
co-67_2-00021	67:2	w-s067-a002-w005	w-s067-a002-w007	ب ل و	ح س ن	2	1	1	1	5	6	intra_ayah:67:2:root:1
co-67_2-00022	67:2	w-s067-a002-w007	w-s067-a002-w010	ح س ن	ع ز ز	3	2	2	1	3	3	intra_ayah:67:2:root:10
co-67_2-00023	67:2	w-s067-a002-w007	w-s067-a002-w008	ح س ن	ع م ل	1	1	1	1	31	44	intra_ayah:67:2:root:11
co-67_2-00024	67:2	w-s067-a002-w007	w-s067-a002-w011	ح س ن	غ ف ر	4	3	3	1	14	16	intra_ayah:67:2:root:12
co-67_2-00025	67:2	w-s067-a002-w007	w-s067-a002-w003	ح س ن	م و ت	4	3	3	1	4	4	intra_ayah:67:2:root:13
co-67_2-00026	67:2	w-s067-a002-w004	w-s067-a002-w002	ح ي ي	خ ل ق	2	2	2	1	9	11	intra_ayah:67:2:root:14
co-67_2-00027	67:2	w-s067-a002-w004	w-s067-a002-w010	ح ي ي	ع ز ز	6	4	4	1	2	2	intra_ayah:67:2:root:15
co-67_2-00028	67:2	w-s067-a002-w004	w-s067-a002-w008	ح ي ي	ع م ل	4	3	3	1	11	14	intra_ayah:67:2:root:16
co-67_2-00029	67:2	w-s067-a002-w004	w-s067-a002-w011	ح ي ي	غ ف ر	7	5	5	1	3	4	intra_ayah:67:2:root:17
co-67_2-00030	67:2	w-s067-a002-w004	w-s067-a002-w003	ح ي ي	م و ت	1	1	1	1	65	99	intra_ayah:67:2:root:18
co-67_2-00031	67:2	w-s067-a002-w002	w-s067-a002-w010	خ ل ق	ع ز ز	8	6	6	1	6	7	intra_ayah:67:2:root:19
co-67_2-00032	67:2	w-s067-a002-w005	w-s067-a002-w004	ب ل و	ح ي ي	1	1	1	1	4	4	intra_ayah:67:2:root:2
co-67_2-00033	67:2	w-s067-a002-w002	w-s067-a002-w008	خ ل ق	ع م ل	6	5	5	1	8	10	intra_ayah:67:2:root:20
co-67_2-00034	67:2	w-s067-a002-w002	w-s067-a002-w011	خ ل ق	غ ف ر	9	7	7	1	3	3	intra_ayah:67:2:root:21
co-67_2-00035	67:2	w-s067-a002-w002	w-s067-a002-w003	خ ل ق	م و ت	1	1	1	1	9	11	intra_ayah:67:2:root:22
co-67_2-00036	67:2	w-s067-a002-w010	w-s067-a002-w008	ع ز ز	ع م ل	2	1	1	1	3	4	intra_ayah:67:2:root:23
co-67_2-00037	67:2	w-s067-a002-w010	w-s067-a002-w011	ع ز ز	غ ف ر	1	1	1	1	7	7	intra_ayah:67:2:root:24
co-67_2-00038	67:2	w-s067-a002-w010	w-s067-a002-w003	ع ز ز	م و ت	7	5	5	1	2	2	intra_ayah:67:2:root:25
co-67_2-00039	67:2	w-s067-a002-w008	w-s067-a002-w011	ع م ل	غ ف ر	3	2	2	1	20	22	intra_ayah:67:2:root:26
co-67_2-00040	67:2	w-s067-a002-w008	w-s067-a002-w003	ع م ل	م و ت	5	4	4	1	9	11	intra_ayah:67:2:root:27
co-67_2-00041	67:2	w-s067-a002-w011	w-s067-a002-w003	غ ف ر	م و ت	8	6	6	1	8	8	intra_ayah:67:2:root:28
co-67_2-00042	67:2	w-s067-a002-w005	w-s067-a002-w002	ب ل و	خ ل ق	3	3	3	1	3	3	intra_ayah:67:2:root:3
co-67_2-00043	67:2	w-s067-a002-w005	w-s067-a002-w010	ب ل و	ع ز ز	5	3	3	1	1	1	intra_ayah:67:2:root:4
co-67_2-00044	67:2	w-s067-a002-w005	w-s067-a002-w008	ب ل و	ع م ل	3	2	2	1	4	4	intra_ayah:67:2:root:5
co-67_2-00045	67:2	w-s067-a002-w005	w-s067-a002-w011	ب ل و	غ ف ر	6	4	4	1	2	2	intra_ayah:67:2:root:6
co-67_2-00046	67:2	w-s067-a002-w005	w-s067-a002-w003	ب ل و	م و ت	2	2	2	1	3	3	intra_ayah:67:2:root:7
co-67_2-00047	67:2	w-s067-a002-w007	w-s067-a002-w004	ح س ن	ح ي ي	3	2	2	1	6	9	intra_ayah:67:2:root:8
co-67_2-00048	67:2	w-s067-a002-w007	w-s067-a002-w002	ح س ن	خ ل ق	5	4	4	1	8	13	intra_ayah:67:2:root:9
co-67_3-00049	67:3	w-s067-a003-w014	w-s067-a003-w002	ب ص ر	خ ل ق	12	4	9	2	6	10	intra_ayah:67:3:root:1
co-67_3-00050	67:3	w-s067-a003-w014	w-s067-a003-w009	ب ص ر	خ ل ق	5	4	9	2	6	10	intra_ayah:67:3:root:1
co-67_3-00051	67:3	w-s067-a003-w002	w-s067-a003-w007	خ ل ق	ر ء ي	5	1	10	4	18	29	intra_ayah:67:3:root:10
co-67_3-00052	67:3	w-s067-a003-w002	w-s067-a003-w016	خ ل ق	ر ء ي	14	1	10	4	18	29	intra_ayah:67:3:root:10
co-67_3-00053	67:3	w-s067-a003-w009	w-s067-a003-w007	خ ل ق	ر ء ي	2	1	10	4	18	29	intra_ayah:67:3:root:10
co-67_3-00054	67:3	w-s067-a003-w009	w-s067-a003-w016	خ ل ق	ر ء ي	7	1	10	4	18	29	intra_ayah:67:3:root:10
co-67_3-00055	67:3	w-s067-a003-w002	w-s067-a003-w013	خ ل ق	ر ج ع	11	3	8	2	6	7	intra_ayah:67:3:root:11
