cooccurrence_id	ayah_ref	left_word_id	right_word_id	left_root	right_root	word_distance	root_distance_min	root_distance_max	local_pair_count	corpus_window_count	corpus_pair_count	source_pair_id
co-112_0-00001	112:0	w-s112-a000-w002	w-s112-a000-w003	ء ل ه	ر ح م	1	1	2	2	130	254	intra_ayah:1:1:root:1
co-112_0-00002	112:0	w-s112-a000-w002	w-s112-a000-w004	ء ل ه	ر ح م	2	1	2	2	130	254	intra_ayah:1:1:root:1
co-112_0-00003	112:0	w-s112-a000-w002	w-s112-a000-w001	ء ل ه	س م و	1	1	1	1	185	319	intra_ayah:1:1:root:2
co-112_0-00004	112:0	w-s112-a000-w003	w-s112-a000-w001	ر ح م	س م و	2	2	3	2	18	21	intra_ayah:1:1:root:3
co-112_0-00005	112:0	w-s112-a000-w004	w-s112-a000-w001	ر ح م	س م و	3	2	3	2	18	21	intra_ayah:1:1:root:3
co-112_1-00006	112:1	w-s112-a001-w004	w-s112-a001-w003	ء ح د	ء ل ه	1	1	1	1	41	67	intra_ayah:112:1:root:1
co-112_1-00007	112:1	w-s112-a001-w004	w-s112-a001-w001	ء ح د	ق و ل	3	2	2	1	37	56	intra_ayah:112:1:root:2
co-112_1-00008	112:1	w-s112-a001-w003	w-s112-a001-w001	ء ل ه	ق و ل	2	1	1	1	514	1188	intra_ayah:112:1:root:3
co-112_2-00009	112:2	w-s112-a002-w001	w-s112-a002-w002	ء ل ه	ص م د	1	1	1	1	1	1	intra_ayah:112:2:root:1
co-112_4-00010	112:4	w-s112-a004-w005	w-s112-a004-w004	ء ح د	ك ف ء	1	1	1	1	1	1	intra_ayah:112:4:root:1
co-112_4-00011	112:4	w-s112-a004-w005	w-s112-a004-w002	ء ح د	ك و ن	3	2	2	1	17	26	intra_ayah:112:4:root:2
co-112_4-00012	112:4	w-s112-a004-w004	w-s112-a004-w002	ك ف ء	ك و ن	2	1	1	1	1	1	intra_ayah:112:4:root:3
