syntax_edge_id	attachment_edge_id	ayah_ref	source_word_id	target_word_id	prep_word_id	source_morpheme_id	target_morpheme_id	prep_morpheme_id	source_qac_ref	target_qac_ref	prep_qac_ref	source_attachment_unit_id	target_attachment_unit_id	prep_attachment_unit_id	source_position	target_position	prep_position	relation	status	confidence	source_part	target_part	source_form_tag	target_form_tag	object_type	prep_base	binding_status	evidence	reason	source_pointer
sx-112_0-00001	ae:v3:s001:001:pass1:attach:a1	112:0	w-s112-a000-w001	w-s112-a000-w001	w-s112-a000-w001	m-w-s112-a000-w001-01	m-w-s112-a000-w001-02	m-w-s112-a000-w001-01	1:1:1:1	1:1:1:2	1:1:1:1	q:1:1:1	q:1:1:2	q:1:1:1	1	2	1	prep_complement	strongly_licensed	high			PREP	NOUN_ABSTRACT		بـ	position_morpheme_aligned	case_government;formulaic_construction	سْمِ is governed by the prefixed بِ in the formula بِسْمِ.	resources/attachments.tsv:2
sx-112_0-00002	ae:v3:s001:001:pass1:attach:a2	112:0	w-s112-a000-w001	w-s112-a000-w002		m-w-s112-a000-w001-02	m-w-s112-a000-w002-01		1:1:1:2	1:1:2:1		q:1:1:2	q:1:1:3		2	3		idafa	syntactically_forced	high			NOUN_ABSTRACT	NOUN_PROP			position_morpheme_aligned	case_government;local_syntax	ٱللَّهِ is the genitive muḍāf ilayhi of سْمِ.	resources/attachments.tsv:3
sx-112_0-00003	ae:v3:s001:001:pass1:attach:a3	112:0	w-s112-a000-w002	w-s112-a000-w003		m-w-s112-a000-w002-01	m-w-s112-a000-w003-02		1:1:2:1	1:1:3:2		q:1:1:3	q:1:1:4		3	4		adjective	strongly_licensed	high			NOUN_PROP	NOUN_PROP			position_morpheme_aligned	agreement;local_syntax	ٱلرَّحْمَٰنِ follows ٱللَّهِ in genitive definiteness as an adjectival divine epithet.	resources/attachments.tsv:4
sx-112_0-00004	ae:v3:s001:001:pass1:attach:a4	112:0	w-s112-a000-w002	w-s112-a000-w003		m-w-s112-a000-w002-01	m-w-s112-a000-w003-02		1:1:2:1	1:1:3:2		q:1:1:3	q:1:1:5		3	5		adjective	strongly_licensed	high			NOUN_PROP	NOUN_PROP			fallback_morpheme_aligned	agreement;local_syntax	ٱلرَّحِيمِ follows ٱللَّهِ in the same genitive adjectival series.	resources/attachments.tsv:5
sx-112_1-00005	ae:v3:s112:001:pass1:attach:a1	112:1	w-s112-a001-w001	w-s112-a001-w002		m-w-s112-a001-w001-01	m-w-s112-a001-w002-01		112:1:1:1	112:1:2:1		q:112:1:1	q:112:1:2		1	2		quoted_complement	syntactically_forced	high			CV	PRON			position_morpheme_aligned	local_syntax	The quoted content after قُلْ is هُوَ ٱللَّهُ أَحَدٌ, with the speech verb outside the quote.	resources/attachments.tsv:58397
sx-112_1-00006	ae:v3:s112:001:pass1:attach:a2	112:1	w-s112-a001-w003	w-s112-a001-w004		m-w-s112-a001-w003-01	m-w-s112-a001-w004-01		112:1:3:1	112:1:4:1		q:112:1:3	q:112:1:4		3	4		predication	strongly_licensed	high			NOUN_PROP	NOUN_NUM			position_morpheme_aligned	case_government;local_syntax	أَحَدٌ is the nominative predicate of ٱللَّهُ within the quoted nominal clause.	resources/attachments.tsv:58398
sx-112_1-00007	ae:v3:s112:001:pass1:attach:a3	112:1	w-s112-a001-w002	w-s112-a001-w003		m-w-s112-a001-w002-01	m-w-s112-a001-w003-01		112:1:2:1	112:1:3:1		q:112:1:2	q:112:1:3		2	3		apposition	strongly_licensed	medium			PRON	NOUN_PROP			position_morpheme_aligned	case_government;local_syntax	ٱللَّهُ can stand as apposition to هُوَ while أَحَدٌ supplies the nominal predicate.	resources/attachments.tsv:58399
sx-112_2-00008	ae:v3:s112:002:pass1:attach:a1	112:2	w-s112-a002-w001	w-s112-a002-w002		m-w-s112-a002-w001-01	m-w-s112-a002-w002-02		112:2:1:1	112:2:2:2		q:112:2:1	q:112:2:2		1	2		predication	syntactically_forced	high			NOUN_PROP	NOUN_PROP			position_morpheme_aligned	case_government;local_syntax	ٱلصَّمَدُ is the nominative predicate of ٱللَّهُ.	resources/attachments.tsv:58400
sx-112_3-00009	ae:v3:s112:003:pass1:attach:a1	112:3	w-s112-a003-w001	w-s112-a003-w002		m-w-s112-a003-w001-01	m-w-s112-a003-w002-01		112:3:1:1	112:3:2:1		q:112:3:1	q:112:3:2		1	2		particle_complement	syntactically_forced	high			JUSSIVE_PART	IV			position_morpheme_aligned	morphology;case_government	يَلِدْ is governed by لَمْ as a jussive negated imperfect.	resources/attachments.tsv:58401
sx-112_3-00010	ae:v3:s112:003:pass1:attach:a2	112:3	w-s112-a003-w002	w-s112-a003-w004		m-w-s112-a003-w002-01	m-w-s112-a003-w004-01		112:3:2:1	112:3:4:1		q:112:3:2	q:112:3:5		2	5		conjoined	strongly_licensed	high			IV	IV_PASS			position_morpheme_aligned	parallelism;local_syntax	يُولَدْ in وَلَمْ يُولَدْ is coordinated with يَلِدْ in the preceding negated clause.	resources/attachments.tsv:58402
