attachment_unit_id	ayah_ref	qac_ayah_ref	unit_index	word_id	qac_word_ref	morpheme_ids	attachment_surfaces	attachment_roots	prep_bases	binding_method	binding_status
q:1:1:1	112:0	1:1	1	w-s112-a000-w001	1:1:1	m-w-s112-a000-w001-01	بِسْمِ		بـ	position_crosswalk	morpheme_aligned
q:1:1:2	112:0	1:1	2	w-s112-a000-w001	1:1:1	m-w-s112-a000-w001-02	بِسْمِ	س م و	بـ	position_crosswalk	morpheme_aligned
q:1:1:3	112:0	1:1	3	w-s112-a000-w002	1:1:2	m-w-s112-a000-w002-01	اللَّهِ	أ ل ه		position_crosswalk	morpheme_aligned
q:1:1:4	112:0	1:1	4	w-s112-a000-w003	1:1:3	m-w-s112-a000-w003-02	الرَّحْمَنِ	ر ح م		position_crosswalk	morpheme_aligned
q:1:1:5	112:0	1:1	5	w-s112-a000-w003	1:1:3	m-w-s112-a000-w003-02	الرَّحِيمِ	ر ح م		surface_root_sequence_fallback	morpheme_aligned
q:112:1:1	112:1	112:1	1	w-s112-a001-w001	112:1:1	m-w-s112-a001-w001-01	قُلْ	ق ل ل		position_crosswalk	morpheme_aligned
q:112:1:2	112:1	112:1	2	w-s112-a001-w002	112:1:2	m-w-s112-a001-w002-01	هُوَ	ه و و		position_crosswalk	morpheme_aligned
q:112:1:3	112:1	112:1	3	w-s112-a001-w003	112:1:3	m-w-s112-a001-w003-01	اللَّهُ	أ ل ه		position_crosswalk	morpheme_aligned
q:112:1:4	112:1	112:1	4	w-s112-a001-w004	112:1:4	m-w-s112-a001-w004-01	أَحَدٌ	أ ح د		position_crosswalk	morpheme_aligned
q:112:2:1	112:2	112:2	1	w-s112-a002-w001	112:2:1	m-w-s112-a002-w001-01	اللَّهُ	أ ل ه		position_crosswalk	morpheme_aligned
q:112:2:2	112:2	112:2	2	w-s112-a002-w002	112:2:2	m-w-s112-a002-w002-02	الصَّمَدُ	ص م د		position_crosswalk	morpheme_aligned
q:112:3:1	112:3	112:3	1	w-s112-a003-w001	112:3:1	m-w-s112-a003-w001-01	لَمْ	ل م م		position_crosswalk	morpheme_aligned
q:112:3:2	112:3	112:3	2	w-s112-a003-w002	112:3:2	m-w-s112-a003-w002-01	يَلِدْ	ل د د		position_crosswalk	morpheme_aligned
q:112:3:4	112:3	112:3	4	w-s112-a003-w003	112:3:3	m-w-s112-a003-w003-02	وَلَمْ	ل م م		position_crosswalk	morpheme_aligned
q:112:3:5	112:3	112:3	5	w-s112-a003-w004	112:3:4	m-w-s112-a003-w004-01	يُولَدْ	و ل د		position_crosswalk	morpheme_aligned
q:112:4:2	112:4	112:4	2	w-s112-a004-w001	112:4:1	m-w-s112-a004-w001-02	وَلَمْ	ل م م		position_crosswalk	morpheme_aligned
q:112:4:3	112:4	112:4	3	w-s112-a004-w002	112:4:2	m-w-s112-a004-w002-01	يَكُنْ	ك و ن		position_crosswalk	morpheme_aligned
q:112:4:4	112:4	112:4	4	w-s112-a004-w003	112:4:3	m-w-s112-a004-w003-02;m-w-s112-a004-w003-01			لـ	position_crosswalk	morpheme_aligned
q:112:4:5	112:4	112:4	5	w-s112-a004-w004	112:4:4	m-w-s112-a004-w004-01	كُفُوَاً	ك ف أ	لـ	surface_root_sequence_fallback	morpheme_aligned
q:112:4:6	112:4	112:4	6	w-s112-a004-w005	112:4:5	m-w-s112-a004-w005-01	أَحَدٌ	أ ح د		surface_root_sequence_fallback	morpheme_aligned
