finding_id	ayah_ref	finding_ordinal	grade	anchor_ordinal	branch_ordinal	qac_word_ref	root_id	branch_id	word_id
f-73_0-001	73:0	1	weak	1	1	1:1:1	root_000745	B005	w-s073-a000-w001
f-73_0-001	73:0	1	weak	2	1	1:1:2	root_000047	B002	w-s073-a000-w002
f-73_0-002	73:0	2	weak	1	1	1:1:3	root_000552	B003	w-s073-a000-w003
f-73_0-002	73:0	2	weak	2	1	1:1:4	root_000552	B003	w-s073-a000-w004
f-73_0-003	73:0	3	weak	1	1	1:1:3	root_000552	B002	w-s073-a000-w003
f-73_0-003	73:0	3	weak	2	1	1:1:4	root_000552	B002	w-s073-a000-w004
f-73_1-001	73:1	1	strong	1	1	73:1:2	root_000644	B001	w-s073-a001-w002
f-73_1-002	73:1	2	weak	1	1	73:1:2	root_000644	B002	w-s073-a001-w002
f-73_2-001	73:2	1	strong	1	1	73:2:1	root_001273	B002	w-s073-a002-w001
f-73_2-001	73:2	1	strong	1	2	73:2:1	root_001273	B003	w-s073-a002-w001
f-73_2-001	73:2	1	strong	1	3	73:2:1	root_001273	B008	w-s073-a002-w001
f-73_2-002	73:2	2	weak	1	1	73:2:2	root_001392	B001	w-s073-a002-w002
f-73_2-003	73:2	3	reject	1	1	73:2:4	root_001251	B004	w-s073-a002-w004
f-73_3-001	73:3	1	strong	1	1	73:3:1	root_001511	B003	w-s073-a003-w001
f-73_3-001	73:3	1	strong	2	1	73:3:3	root_001542	B001	w-s073-a003-w003
f-73_3-002	73:3	2	weak	1	1	73:3:1	root_001511	B003	w-s073-a003-w001
f-73_3-002	73:3	2	weak	2	1	73:3:3	root_001542	B005	w-s073-a003-w003
f-73_4-001	73:4	1	strong	1	1	73:4:2	root_000657	B001	w-s073-a004-w002
f-73_4-001	73:4	1	strong	2	1	73:4:4	root_000540	B002	w-s073-a004-w004
f-73_4-001	73:4	1	strong	3	1	73:4:6	root_000540	B002	w-s073-a004-w006
f-73_4-002	73:4	2	strong	1	1	73:4:4	root_000540	B002	w-s073-a004-w004
f-73_4-002	73:4	2	strong	2	1	73:4:5	root_001210	B001	w-s073-a004-w005
f-73_4-002	73:4	2	strong	3	1	73:4:6	root_000540	B002	w-s073-a004-w006
f-73_4-003	73:4	3	weak	1	1	73:4:2	root_000657	B003	w-s073-a004-w002
f-73_4-003	73:4	3	weak	2	1	73:4:4	root_000540	B002	w-s073-a004-w004
f-73_4-003	73:4	3	weak	3	1	73:4:6	root_000540	B002	w-s073-a004-w006
f-73_4-004	73:4	4	reject	1	1	73:4:5	root_001210	B011	w-s073-a004-w005
f-73_4-005	73:4	5	reject	1	1	73:4:2	root_000657	B005	w-s073-a004-w002
f-73_5-001	73:5	1	strong	1	1	73:5:2	root_001372	B005	w-s073-a005-w002
f-73_5-001	73:5	1	strong	2	1	73:5:5	root_000202	B001	w-s073-a005-w005
f-73_5-002	73:5	2	strong	1	1	73:5:5	root_000202	B005	w-s073-a005-w005
f-73_5-003	73:5	3	weak	1	1	73:5:5	root_000202	B004	w-s073-a005-w005
f-73_5-004	73:5	4	weak	1	1	73:5:2	root_001372	B011	w-s073-a005-w002
f-73_5-004	73:5	4	weak	2	1	73:5:4	root_001272	B001	w-s073-a005-w004
f-73_6-001	73:6	1	strong	1	1	73:6:2	root_001502	B004	w-s073-a006-w002
f-73_6-002	73:6	2	strong	1	1	73:6:6	root_001659	B004	w-s073-a006-w006
f-73_6-002	73:6	2	strong	2	1	73:6:7	root_001273	B008	w-s073-a006-w007
f-73_6-003	73:6	3	weak	1	1	73:6:5	root_000782	B001	w-s073-a006-w005
f-73_6-003	73:6	3	weak	2	1	73:6:6	root_001659	B003	w-s073-a006-w006
f-73_6-004	73:6	4	weak	1	1	73:6:6	root_001659	B001	w-s073-a006-w006
f-73_6-004	73:6	4	weak	2	1	73:6:7	root_001273	B002	w-s073-a006-w007
f-73_6-005	73:6	5	weak	1	1	73:6:7	root_001273	B009	w-s073-a006-w007
f-73_7-001	73:7	1	strong	1	1	73:7:4	root_001559	B003	w-s073-a007-w004
f-73_7-001	73:7	1	strong	2	1	73:7:5	root_000666	B005	w-s073-a007-w005
f-73_7-001	73:7	1	strong	3	1	73:7:6	root_000959	B001	w-s073-a007-w006
f-73_7-001	73:7	1	strong	3	2	73:7:6	root_000959	B003	w-s073-a007-w006
f-73_7-002	73:7	2	weak	1	1	73:7:5	root_000666	B004	w-s073-a007-w005
f-73_7-002	73:7	2	weak	2	1	73:7:6	root_000959	B001	w-s073-a007-w006
f-73_7-003	73:7	3	weak	1	1	73:7:6	root_000959	B004	w-s073-a007-w006
f-73_7-004	73:7	4	weak	1	1	73:7:6	root_000959	B007	w-s073-a007-w006
f-73_8-001	73:8	1	strong	1	1	73:8:1	root_000516	B003	w-s073-a008-w001
f-73_8-001	73:8	1	strong	1	2	73:8:1	root_000516	B004	w-s073-a008-w001
f-73_8-002	73:8	2	strong	1	1	73:8:3	root_000532	B002	w-s073-a008-w003
f-73_8-002	73:8	2	strong	2	1	73:8:4	root_000082	B001	w-s073-a008-w004
