cooccurrence_id	ayah_ref	left_word_id	right_word_id	left_root	right_root	word_distance	root_distance_min	root_distance_max	local_pair_count	corpus_window_count	corpus_pair_count	source_pair_id
co-46_0-00001	46:0	w-s046-a000-w002	w-s046-a000-w003	ء ل ه	ر ح م	1	1	2	2	130	254	intra_ayah:1:1:root:1
co-46_0-00002	46:0	w-s046-a000-w002	w-s046-a000-w004	ء ل ه	ر ح م	2	1	2	2	130	254	intra_ayah:1:1:root:1
co-46_0-00003	46:0	w-s046-a000-w002	w-s046-a000-w001	ء ل ه	س م و	1	1	1	1	185	319	intra_ayah:1:1:root:2
co-46_0-00004	46:0	w-s046-a000-w003	w-s046-a000-w001	ر ح م	س م و	2	2	3	2	18	21	intra_ayah:1:1:root:3
co-46_0-00005	46:0	w-s046-a000-w004	w-s046-a000-w001	ر ح م	س م و	3	2	3	2	18	21	intra_ayah:1:1:root:3
co-46_2-00006	46:2	w-s046-a002-w004	w-s046-a002-w006	ء ل ه	ح ك م	2	2	2	1	127	252	intra_ayah:46:2:root:1
co-46_2-00007	46:2	w-s046-a002-w002	w-s046-a002-w001	ك ت ب	ن ز ل	1	1	1	1	63	86	intra_ayah:46:2:root:10
co-46_2-00008	46:2	w-s046-a002-w004	w-s046-a002-w005	ء ل ه	ع ز ز	1	1	1	1	69	117	intra_ayah:46:2:root:2
co-46_2-00009	46:2	w-s046-a002-w004	w-s046-a002-w002	ء ل ه	ك ت ب	2	1	1	1	123	300	intra_ayah:46:2:root:3
co-46_2-00010	46:2	w-s046-a002-w004	w-s046-a002-w001	ء ل ه	ن ز ل	3	2	2	1	126	236	intra_ayah:46:2:root:4
co-46_2-00011	46:2	w-s046-a002-w006	w-s046-a002-w005	ح ك م	ع ز ز	1	1	1	1	49	50	intra_ayah:46:2:root:5
co-46_2-00012	46:2	w-s046-a002-w006	w-s046-a002-w002	ح ك م	ك ت ب	4	3	3	1	31	39	intra_ayah:46:2:root:6
co-46_2-00013	46:2	w-s046-a002-w006	w-s046-a002-w001	ح ك م	ن ز ل	5	4	4	1	22	33	intra_ayah:46:2:root:7
co-46_2-00014	46:2	w-s046-a002-w005	w-s046-a002-w002	ع ز ز	ك ت ب	3	2	2	1	9	9	intra_ayah:46:2:root:8
co-46_2-00015	46:2	w-s046-a002-w005	w-s046-a002-w001	ع ز ز	ن ز ل	4	3	3	1	10	11	intra_ayah:46:2:root:9
co-46_3-00016	46:3	w-s046-a003-w009	w-s046-a003-w004	ء ج ل	ء ر ض	5	3	3	1	8	9	intra_ayah:46:3:root:1
co-46_3-00017	46:3	w-s046-a003-w004	w-s046-a003-w008	ء ر ض	ح ق ق	4	2	2	1	30	31	intra_ayah:46:3:root:10
co-46_3-00018	46:3	w-s046-a003-w004	w-s046-a003-w002	ء ر ض	خ ل ق	2	2	2	1	64	83	intra_ayah:46:3:root:11
co-46_3-00019	46:3	w-s046-a003-w004	w-s046-a003-w003	ء ر ض	س م و	1	1	4	2	224	263	intra_ayah:46:3:root:12
co-46_3-00020	46:3	w-s046-a003-w004	w-s046-a003-w010	ء ر ض	س م و	6	1	4	2	224	263	intra_ayah:46:3:root:12
