attachment_unit_id	ayah_ref	qac_ayah_ref	unit_index	word_id	qac_word_ref	morpheme_ids	attachment_surfaces	attachment_roots	prep_bases	binding_method	binding_status
q:1:1:1	46:0	1:1	1	w-s046-a000-w001	1:1:1	m-w-s046-a000-w001-01	بِسْمِ		بـ	position_crosswalk	morpheme_aligned
q:1:1:2	46:0	1:1	2	w-s046-a000-w001	1:1:1	m-w-s046-a000-w001-02	بِسْمِ	س م و	بـ	position_crosswalk	morpheme_aligned
q:1:1:3	46:0	1:1	3	w-s046-a000-w002	1:1:2	m-w-s046-a000-w002-01	اللَّهِ	أ ل ه		position_crosswalk	morpheme_aligned
q:1:1:4	46:0	1:1	4	w-s046-a000-w003	1:1:3	m-w-s046-a000-w003-02	الرَّحْمَنِ	ر ح م		position_crosswalk	morpheme_aligned
q:1:1:5	46:0	1:1	5	w-s046-a000-w003	1:1:3	m-w-s046-a000-w003-02	الرَّحِيمِ	ر ح م		surface_root_sequence_fallback	morpheme_aligned
q:46:2:1	46:2	46:2	1	w-s046-a002-w001	46:2:1	m-w-s046-a002-w001-01	تَنْزِيلُ	ن ز ل	مِن	position_crosswalk	morpheme_aligned
q:46:2:2	46:2	46:2	2	w-s046-a002-w002	46:2:2	m-w-s046-a002-w002-02	الْكِتَابِ	ك ت ب		position_crosswalk	morpheme_aligned
q:46:2:3	46:2	46:2	3	w-s046-a002-w003	46:2:3	m-w-s046-a002-w003-01			مِن	position_crosswalk	morpheme_aligned
q:46:2:4	46:2	46:2	4	w-s046-a002-w004	46:2:4	m-w-s046-a002-w004-01	اللَّهِ	أ ل ه	مِن	position_crosswalk	morpheme_aligned
q:46:2:5	46:2	46:2	5	w-s046-a002-w005	46:2:5	m-w-s046-a002-w005-02	الْعَزِيزِ	ع ز ز		position_crosswalk	morpheme_aligned
q:46:2:6	46:2	46:2	6	w-s046-a002-w006	46:2:6	m-w-s046-a002-w006-02	الْحَكِيمِ	ح ك م		position_crosswalk	morpheme_aligned
q:46:3:2	46:3	46:3	2	w-s046-a003-w002	46:3:2	m-w-s046-a003-w002-01	خَلَقْنَا	خ ل ق	بـ	position_crosswalk	morpheme_aligned
q:46:3:3	46:3	46:3	3	w-s046-a003-w003	46:3:3	m-w-s046-a003-w003-02	السَّمَاوَاتِ	س م و		position_crosswalk	morpheme_aligned
q:46:3:5	46:3	46:3	5	w-s046-a003-w004	46:3:4	m-w-s046-a003-w004-03	وَالْأَرْضَ	أ ر ض		position_crosswalk	morpheme_aligned
q:46:3:7	46:3	46:3	7	w-s046-a003-w005	46:3:5	m-w-s046-a003-w005-02	وَمَا			position_crosswalk	morpheme_aligned
q:46:3:8	46:3	46:3	8	w-s046-a003-w006	46:3:6	m-w-s046-a003-w006-01	بَيْنَهُمَا	ب ي ن		position_crosswalk	morpheme_aligned
q:46:3:10	46:3	46:3	10	w-s046-a003-w006	46:3:6	m-w-s046-a003-w006-01			بـ	surface_root_sequence_fallback	morpheme_aligned
q:46:3:11	46:3	46:3	11	w-s046-a003-w008	46:3:8	m-w-s046-a003-w008-03	بِالْحَقِّ	ح ق ق	بـ	position_crosswalk	morpheme_aligned
q:46:3:13	46:3	46:3	13	w-s046-a003-w009	46:3:9	m-w-s046-a003-w009-02	وَأَجَلٍ	أ ج ل		position_crosswalk	morpheme_aligned
q:46:3:14	46:3	46:3	14	w-s046-a003-w010	46:3:10	m-w-s046-a003-w010-01	مُسَمَّىً	س م و		position_crosswalk	morpheme_aligned
q:46:3:16	46:3	46:3	16	w-s046-a003-w011	46:3:11	m-w-s046-a003-w011-02	وَالَّذِينَ	ل ل ذ		position_crosswalk	morpheme_aligned
q:46:3:18	46:3	46:3	18	w-s046-a003-w013	46:3:13	m-w-s046-a003-w013-01			عَن	position_crosswalk	morpheme_aligned
q:46:3:19	46:3	46:3	19	w-s046-a003-w014	46:3:14	m-w-s046-a003-w014-01	أُنْذِرُوا	ن ذ ر	عَن	position_crosswalk	morpheme_aligned
q:46:3:20	46:3	46:3	20	w-s046-a003-w015	46:3:15	m-w-s046-a003-w015-01	مُعْرِضُونَ	ع ر ض	عَن	position_crosswalk	morpheme_aligned
q:46:4:1	46:4	46:4	1	w-s046-a004-w001	46:4:1	m-w-s046-a004-w001-01	قُلْ	ق ل ل		position_crosswalk	morpheme_aligned
q:46:4:2	46:4	46:4	2	w-s046-a004-w002	46:4:2	m-w-s046-a004-w002-02	أَرَأَيْتُمْ	ر أ ي		position_crosswalk	morpheme_aligned
q:46:4:3	46:4	46:4	3	w-s046-a004-w003	46:4:3	m-w-s046-a004-w003-01	مَا			surface_root_sequence_fallback	morpheme_aligned
q:46:4:4	46:4	46:4	4	w-s046-a004-w004	46:4:4	m-w-s046-a004-w004-01	تَدْعُونَ	د ع ع	مِن	surface_root_sequence_fallback	morpheme_aligned
q:46:4:5	46:4	46:4	5	w-s046-a004-w005	46:4:5	m-w-s046-a004-w005-01			مِن	surface_root_sequence_fallback	morpheme_aligned
q:46:4:6	46:4	46:4	6	w-s046-a004-w006	46:4:6	m-w-s046-a004-w006-01	دُونِ	د و ن	مِن	surface_root_sequence_fallback	morpheme_aligned
q:46:4:7	46:4	46:4	7	w-s046-a004-w007	46:4:7	m-w-s046-a004-w007-01	اللَّهِ	أ ل ه		surface_root_sequence_fallback	morpheme_aligned
q:46:4:8	46:4	46:4	8	w-s046-a004-w008	46:4:8	m-w-s046-a004-w008-01	أَرُونِي	ر أ ي		surface_root_sequence_fallback	morpheme_aligned
q:46:4:9	46:4	46:4	9	w-s046-a004-w009	46:4:9	m-w-s046-a004-w009-01	مَاذَا			surface_root_sequence_fallback	morpheme_aligned
q:46:4:10	46:4	46:4	10	w-s046-a004-w010	46:4:10	m-w-s046-a004-w010-01	خَلَقُوا	خ ل ق	مِن	surface_root_sequence_fallback	morpheme_aligned
q:46:4:11	46:4	46:4	11	w-s046-a004-w011	46:4:11	m-w-s046-a004-w011-01			مِن	surface_root_sequence_fallback	morpheme_aligned
q:46:4:12	46:4	46:4	12	w-s046-a004-w012	46:4:12	m-w-s046-a004-w012-02	الْأَرْضِ	أ ر ض	مِن	surface_root_sequence_fallback	morpheme_aligned
q:46:4:14	46:4	46:4	14	w-s046-a004-w012	46:4:12	m-w-s046-a004-w012-02			لـ	surface_root_sequence_fallback	morpheme_aligned
q:46:4:15	46:4	46:4	15	w-s046-a004-w014	46:4:14	m-w-s046-a004-w014-02	لَهُمْ		لـ	position_crosswalk	morpheme_aligned
q:46:4:16	46:4	46:4	16	w-s046-a004-w015	46:4:15	m-w-s046-a004-w015-01	شِرْكٌ	ش ر ك	لـ;فِي	surface_root_sequence_fallback	morpheme_aligned
q:46:4:17	46:4	46:4	17	w-s046-a004-w016	46:4:16	m-w-s046-a004-w016-01			فِي	surface_root_sequence_fallback	morpheme_aligned
q:46:4:18	46:4	46:4	18	w-s046-a004-w017	46:4:17	m-w-s046-a004-w017-02	السَّمَاوَاتِ	س م و	فِي	surface_root_sequence_fallback	morpheme_aligned
q:46:4:19	46:4	46:4	19	w-s046-a004-w018	46:4:18	m-w-s046-a004-w018-01	ائْتُونِي	أ ت ي	بـ	surface_root_sequence_fallback	morpheme_aligned
q:46:4:20	46:4	46:4	20	w-s046-a004-w019	46:4:19	m-w-s046-a004-w019-01			بـ	surface_root_sequence_fallback	morpheme_aligned
q:46:4:21	46:4	46:4	21	w-s046-a004-w019	46:4:19	m-w-s046-a004-w019-02	بِكِتَابٍ	ك ت ب	بـ;مِن	position_crosswalk	morpheme_aligned
q:46:4:22	46:4	46:4	22	w-s046-a004-w020	46:4:20	m-w-s046-a004-w020-01			مِن	surface_root_sequence_fallback	morpheme_aligned
