word_id	ayah_ref	qac_ayah_ref	word_index	qac_word_ref	surface_ar	lemma_ar	root	pos	aspect	mood	voice	measure	morphology_summary
w-s084-a000-w001	84:0	1:1	1	1:1:1	بِسْمِ	ٱسْم	س م و	N					PREFIX|bi+ | STEM|POS:N|LEM:{som|ROOT:smw|M|GEN
w-s084-a000-w002	84:0	1:1	2	1:1:2	ٱللَّهِ	ٱللَّه	ء ل ه	PN					STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN
w-s084-a000-w003	84:0	1:1	3	1:1:3	ٱلرَّحْمَٰنِ	رَّحْمَٰن	ر ح م	ADJ					PREFIX|Al+ | STEM|POS:ADJ|LEM:r~aHoma`n|ROOT:rHm|MS|GEN
w-s084-a000-w004	84:0	1:1	4	1:1:4	ٱلرَّحِيمِ	رَّحِيم	ر ح م	ADJ					PREFIX|Al+ | STEM|POS:ADJ|LEM:r~aHiym|ROOT:rHm|MS|GEN
w-s084-a001-w001	84:1	84:1	1	84:1:1	إِذَا	إِذَا		T					STEM|POS:T|LEM:<i*aA
w-s084-a001-w002	84:1	84:1	2	84:1:2	ٱلسَّمَآءُ	سَمَآء	س م و	N					PREFIX|Al+ | STEM|POS:N|LEM:samaA^'|ROOT:smw|F|NOM
w-s084-a001-w003	84:1	84:1	3	84:1:3	ٱنشَقَّتْ	ٱنشَقَّ	ش ق ق	V	PERF			VII	STEM|POS:V|PERF|(VII)|LEM:{n$aq~a|ROOT:$qq|3FS
w-s084-a002-w001	84:2	84:2	1	84:2:1	وَأَذِنَتْ	أَذِنَ	ء ذ ن	V	PERF				PREFIX|w:CONJ+ | STEM|POS:V|PERF|LEM:>a*ina|ROOT:A*n|3FS
w-s084-a002-w002	84:2	84:2	2	84:2:2	لِرَبِّهَا	رَبّ	ر ب ب	N					PREFIX|l:P+ | STEM|POS:N|LEM:rab~|ROOT:rbb|M|GEN | SUFFIX|PRON:3FS
w-s084-a002-w003	84:2	84:2	3	84:2:3	وَحُقَّتْ	حَقَّ	ح ق ق	V	PERF		PASS		PREFIX|w:CONJ+ | STEM|POS:V|PERF|PASS|LEM:Haq~a|ROOT:Hqq|3FS
