source_token_id	ayah_ref	source_token_index	surface_ar	word_ids	qac_word_refs	binding_status
t-s084-a000-w001	84:0	1	بِسْمِ	w-s084-a000-w001	1:1:1	one_to_one
t-s084-a000-w002	84:0	2	ٱللَّهِ	w-s084-a000-w002	1:1:2	one_to_one
t-s084-a000-w003	84:0	3	ٱلرَّحْمَٰنِ	w-s084-a000-w003	1:1:3	one_to_one
t-s084-a000-w004	84:0	4	ٱلرَّحِيمِ	w-s084-a000-w004	1:1:4	one_to_one
t-s084-a001-w001	84:1	1	إِذَا	w-s084-a001-w001	84:1:1	one_to_one
t-s084-a001-w002	84:1	2	ٱلسَّمَآءُ	w-s084-a001-w002	84:1:2	one_to_one
t-s084-a001-w003	84:1	3	ٱنشَقَّتْ	w-s084-a001-w003	84:1:3	one_to_one
t-s084-a002-w001	84:2	1	وَأَذِنَتْ	w-s084-a002-w001	84:2:1	one_to_one
t-s084-a002-w002	84:2	2	لِرَبِّهَا	w-s084-a002-w002	84:2:2	one_to_one
t-s084-a002-w003	84:2	3	وَحُقَّتْ	w-s084-a002-w003	84:2:3	one_to_one
t-s084-a003-w001	84:3	1	وَإِذَا	w-s084-a003-w001	84:3:1	one_to_one
t-s084-a003-w002	84:3	2	ٱلْأَرْضُ	w-s084-a003-w002	84:3:2	one_to_one
t-s084-a003-w003	84:3	3	مُدَّتْ	w-s084-a003-w003	84:3:3	one_to_one
t-s084-a004-w001	84:4	1	وَأَلْقَتْ	w-s084-a004-w001	84:4:1	one_to_one
t-s084-a004-w002	84:4	2	مَا	w-s084-a004-w002	84:4:2	one_to_one
t-s084-a004-w003	84:4	3	فِيهَا	w-s084-a004-w003	84:4:3	one_to_one
t-s084-a004-w004	84:4	4	وَتَخَلَّتْ	w-s084-a004-w004	84:4:4	one_to_one
t-s084-a005-w001	84:5	1	وَأَذِنَتْ	w-s084-a005-w001	84:5:1	one_to_one
t-s084-a005-w002	84:5	2	لِرَبِّهَا	w-s084-a005-w002	84:5:2	one_to_one
t-s084-a005-w003	84:5	3	وَحُقَّتْ	w-s084-a005-w003	84:5:3	one_to_one
t-s084-a006-w001	84:6	1	يَٰٓأَيُّهَا	w-s084-a006-w001	84:6:1	one_to_one
t-s084-a006-w002	84:6	2	ٱلْإِنسَٰنُ	w-s084-a006-w002	84:6:2	one_to_one
t-s084-a006-w003	84:6	3	إِنَّكَ	w-s084-a006-w003	84:6:3	one_to_one
t-s084-a006-w004	84:6	4	كَادِحٌ	w-s084-a006-w004	84:6:4	one_to_one
t-s084-a006-w005	84:6	5	إِلَىٰ	w-s084-a006-w005	84:6:5	one_to_one
t-s084-a006-w006	84:6	6	رَبِّكَ	w-s084-a006-w006	84:6:6	one_to_one
t-s084-a006-w007	84:6	7	كَدْحًۭا	w-s084-a006-w007	84:6:7	one_to_one
t-s084-a006-w008	84:6	8	فَمُلَٰقِيهِ	w-s084-a006-w008	84:6:8	one_to_one
t-s084-a007-w001	84:7	1	فَأَمَّا	w-s084-a007-w001	84:7:1	one_to_one
t-s084-a007-w002	84:7	2	مَنْ	w-s084-a007-w002	84:7:2	one_to_one
t-s084-a007-w003	84:7	3	أُوتِىَ	w-s084-a007-w003	84:7:3	one_to_one
t-s084-a007-w004	84:7	4	كِتَٰبَهُۥ	w-s084-a007-w004	84:7:4	one_to_one
t-s084-a007-w005	84:7	5	بِيَمِينِهِۦ	w-s084-a007-w005	84:7:5	one_to_one
t-s084-a008-w001	84:8	1	فَسَوْفَ	w-s084-a008-w001	84:8:1	one_to_one
t-s084-a008-w002	84:8	2	يُحَاسَبُ	w-s084-a008-w002	84:8:2	one_to_one
t-s084-a008-w003	84:8	3	حِسَابًۭا	w-s084-a008-w003	84:8:3	one_to_one
t-s084-a008-w004	84:8	4	يَسِيرًۭا	w-s084-a008-w004	84:8:4	one_to_one
t-s084-a009-w001	84:9	1	وَيَنقَلِبُ	w-s084-a009-w001	84:9:1	one_to_one
t-s084-a009-w002	84:9	2	إِلَىٰٓ	w-s084-a009-w002	84:9:2	one_to_one
t-s084-a009-w003	84:9	3	أَهْلِهِۦ	w-s084-a009-w003	84:9:3	one_to_one
t-s084-a009-w004	84:9	4	مَسْرُورًۭا	w-s084-a009-w004	84:9:4	one_to_one
t-s084-a010-w001	84:10	1	وَأَمَّا	w-s084-a010-w001	84:10:1	one_to_one
t-s084-a010-w002	84:10	2	مَنْ	w-s084-a010-w002	84:10:2	one_to_one
t-s084-a010-w003	84:10	3	أُوتِىَ	w-s084-a010-w003	84:10:3	one_to_one
t-s084-a010-w004	84:10	4	كِتَٰبَهُۥ	w-s084-a010-w004	84:10:4	one_to_one
t-s084-a010-w005	84:10	5	وَرَآءَ	w-s084-a010-w005	84:10:5	one_to_one
t-s084-a010-w006	84:10	6	ظَهْرِهِۦ	w-s084-a010-w006	84:10:6	one_to_one
t-s084-a011-w001	84:11	1	فَسَوْفَ	w-s084-a011-w001	84:11:1	one_to_one
t-s084-a011-w002	84:11	2	يَدْعُوا۟	w-s084-a011-w002	84:11:2	one_to_one
t-s084-a011-w003	84:11	3	ثُبُورًۭا	w-s084-a011-w003	84:11:3	one_to_one
t-s084-a012-w001	84:12	1	وَيَصْلَىٰ	w-s084-a012-w001	84:12:1	one_to_one
t-s084-a012-w002	84:12	2	سَعِيرًا	w-s084-a012-w002	84:12:2	one_to_one
t-s084-a013-w001	84:13	1	إِنَّهُۥ	w-s084-a013-w001	84:13:1	one_to_one
t-s084-a013-w002	84:13	2	كَانَ	w-s084-a013-w002	84:13:2	one_to_one
t-s084-a013-w003	84:13	3	فِىٓ	w-s084-a013-w003	84:13:3	one_to_one
t-s084-a013-w004	84:13	4	أَهْلِهِۦ	w-s084-a013-w004	84:13:4	one_to_one
t-s084-a013-w005	84:13	5	مَسْرُورًا	w-s084-a013-w005	84:13:5	one_to_one
t-s084-a014-w001	84:14	1	إِنَّهُۥ	w-s084-a014-w001	84:14:1	one_to_one
t-s084-a014-w002	84:14	2	ظَنَّ	w-s084-a014-w002	84:14:2	one_to_one
t-s084-a014-w003	84:14	3	أَن	w-s084-a014-w003	84:14:3	one_to_one
t-s084-a014-w004	84:14	4	لَّن	w-s084-a014-w004	84:14:4	one_to_one
t-s084-a014-w005	84:14	5	يَحُورَ	w-s084-a014-w005	84:14:5	one_to_one
t-s084-a015-w001	84:15	1	بَلَىٰٓ	w-s084-a015-w001	84:15:1	one_to_one
t-s084-a015-w002	84:15	2	إِنَّ	w-s084-a015-w002	84:15:2	one_to_one
t-s084-a015-w003	84:15	3	رَبَّهُۥ	w-s084-a015-w003	84:15:3	one_to_one
t-s084-a015-w004	84:15	4	كَانَ	w-s084-a015-w004	84:15:4	one_to_one
t-s084-a015-w005	84:15	5	بِهِۦ	w-s084-a015-w005	84:15:5	one_to_one
t-s084-a015-w006	84:15	6	بَصِيرًۭا	w-s084-a015-w006	84:15:6	one_to_one
t-s084-a016-w001	84:16	1	فَلَآ	w-s084-a016-w001	84:16:1	one_to_one
t-s084-a016-w002	84:16	2	أُقْسِمُ	w-s084-a016-w002	84:16:2	one_to_one
t-s084-a016-w003	84:16	3	بِٱلشَّفَقِ	w-s084-a016-w003	84:16:3	one_to_one
t-s084-a017-w001	84:17	1	وَٱلَّيْلِ	w-s084-a017-w001	84:17:1	one_to_one
t-s084-a017-w002	84:17	2	وَمَا	w-s084-a017-w002	84:17:2	one_to_one
t-s084-a017-w003	84:17	3	وَسَقَ	w-s084-a017-w003	84:17:3	one_to_one
t-s084-a018-w001	84:18	1	وَٱلْقَمَرِ	w-s084-a018-w001	84:18:1	one_to_one
t-s084-a018-w002	84:18	2	إِذَا	w-s084-a018-w002	84:18:2	one_to_one
t-s084-a018-w003	84:18	3	ٱتَّسَقَ	w-s084-a018-w003	84:18:3	one_to_one
t-s084-a019-w001	84:19	1	لَتَرْكَبُنَّ	w-s084-a019-w001	84:19:1	one_to_one
t-s084-a019-w002	84:19	2	طَبَقًا	w-s084-a019-w002	84:19:2	one_to_one
t-s084-a019-w003	84:19	3	عَن	w-s084-a019-w003	84:19:3	one_to_one
t-s084-a019-w004	84:19	4	طَبَقٍۢ	w-s084-a019-w004	84:19:4	one_to_one
t-s084-a020-w001	84:20	1	فَمَا	w-s084-a020-w001	84:20:1	one_to_one
t-s084-a020-w002	84:20	2	لَهُمْ	w-s084-a020-w002	84:20:2	one_to_one
t-s084-a020-w003	84:20	3	لَا	w-s084-a020-w003	84:20:3	one_to_one
t-s084-a020-w004	84:20	4	يُؤْمِنُونَ	w-s084-a020-w004	84:20:4	one_to_one
t-s084-a021-w001	84:21	1	وَإِذَا	w-s084-a021-w001	84:21:1	one_to_one
t-s084-a021-w002	84:21	2	قُرِئَ	w-s084-a021-w002	84:21:2	one_to_one
t-s084-a021-w003	84:21	3	عَلَيْهِمُ	w-s084-a021-w003	84:21:3	one_to_one
t-s084-a021-w004	84:21	4	ٱلْقُرْءَانُ	w-s084-a021-w004	84:21:4	one_to_one
t-s084-a021-w005	84:21	5	لَا	w-s084-a021-w005	84:21:5	one_to_one
t-s084-a021-w006	84:21	6	يَسْجُدُونَ	w-s084-a021-w006	84:21:6	one_to_one
t-s084-a022-w001	84:22	1	بَلِ	w-s084-a022-w001	84:22:1	one_to_one
t-s084-a022-w002	84:22	2	ٱلَّذِينَ	w-s084-a022-w002	84:22:2	one_to_one
t-s084-a022-w003	84:22	3	كَفَرُوا۟	w-s084-a022-w003	84:22:3	one_to_one
t-s084-a022-w004	84:22	4	يُكَذِّبُونَ	w-s084-a022-w004	84:22:4	one_to_one
t-s084-a023-w001	84:23	1	وَٱللَّهُ	w-s084-a023-w001	84:23:1	one_to_one
t-s084-a023-w002	84:23	2	أَعْلَمُ	w-s084-a023-w002	84:23:2	one_to_one
t-s084-a023-w003	84:23	3	بِمَا	w-s084-a023-w003	84:23:3	one_to_one
t-s084-a023-w004	84:23	4	يُوعُونَ	w-s084-a023-w004	84:23:4	one_to_one
t-s084-a024-w001	84:24	1	فَبَشِّرْهُم	w-s084-a024-w001	84:24:1	one_to_one
t-s084-a024-w002	84:24	2	بِعَذَابٍ	w-s084-a024-w002	84:24:2	one_to_one
t-s084-a024-w003	84:24	3	أَلِيمٍ	w-s084-a024-w003	84:24:3	one_to_one
t-s084-a025-w001	84:25	1	إِلَّا	w-s084-a025-w001	84:25:1	one_to_one
t-s084-a025-w002	84:25	2	ٱلَّذِينَ	w-s084-a025-w002	84:25:2	one_to_one
t-s084-a025-w003	84:25	3	ءَامَنُوا۟	w-s084-a025-w003	84:25:3	one_to_one
