finding_id	ayah_ref	finding_ordinal	grade	anchor_ordinal	branch_ordinal	qac_word_ref	root_id	branch_id	word_id
f-57_0-001	57:0	1	weak	1	1	1:1:1	root_000745	B005	w-s057-a000-w001
f-57_0-002	57:0	2	strong	1	1	1:1:3	root_000552	B003	w-s057-a000-w003
f-57_0-002	57:0	2	strong	2	1	1:1:4	root_000552	B003	w-s057-a000-w004
f-57_1-001	57:1	1	strong	1	1	57:1:1	root_000666	B004	w-s057-a001-w001
f-57_1-002	57:1	2	strong	1	1	57:1:8	root_001008	B004	w-s057-a001-w008
f-57_1-002	57:1	2	strong	2	1	57:1:9	root_000348	B001	w-s057-a001-w009
f-57_1-003	57:1	3	reject	1	1	57:1:1	root_000666	B004	w-s057-a001-w001
f-57_1-003	57:1	3	reject	2	1	57:1:8	root_001008	B004	w-s057-a001-w008
f-57_1-003	57:1	3	reject	3	1	57:1:9	root_000348	B006	w-s057-a001-w009
f-57_2-001	57:2	1	strong	1	1	57:2:2	root_001444	B005	w-s057-a002-w002
f-57_2-001	57:2	1	strong	2	1	57:2:5	root_000383	B002	w-s057-a002-w005
f-57_2-001	57:2	1	strong	3	1	57:2:6	root_001454	B003	w-s057-a002-w006
f-57_2-002	57:2	2	strong	1	1	57:2:11	root_001205	B001	w-s057-a002-w011
f-57_2-002	57:2	2	strong	1	2	57:2:11	root_001205	B003	w-s057-a002-w011
f-57_2-002	57:2	2	strong	1	3	57:2:11	root_001205	B005	w-s057-a002-w011
f-57_3-001	57:3	1	strong	1	1	57:3:2	root_000067	B002	w-s057-a003-w002
f-57_3-001	57:3	1	strong	2	1	57:3:3	root_000019	B001	w-s057-a003-w003
f-57_3-002	57:3	2	strong	1	1	57:3:4	root_000970	B001	w-s057-a003-w004
f-57_3-002	57:3	2	strong	2	1	57:3:5	root_000128	B002	w-s057-a003-w005
f-57_3-002	57:3	2	strong	3	1	57:3:9	root_001040	B001	w-s057-a003-w009
f-57_4-001	57:4	1	strong	1	1	57:4:15	root_001682	B001	w-s057-a004-w015
f-57_4-001	57:4	1	strong	2	1	57:4:19	root_000400	B001	w-s057-a004-w019
f-57_4-001	57:4	1	strong	3	1	57:4:22	root_001492	B001	w-s057-a004-w022
f-57_4-001	57:4	1	strong	4	1	57:4:26	root_000997	B004	w-s057-a004-w026
f-57_4-002	57:4	2	strong	1	1	57:4:10	root_000766	B003	w-s057-a004-w010
f-57_4-002	57:4	2	strong	2	1	57:4:12	root_001000	B006	w-s057-a004-w012
f-57_4-003	57:4	3	weak	1	1	57:4:35	root_001046	B001	w-s057-a004-w035
f-57_4-003	57:4	3	weak	2	1	57:4:36	root_000121	B002	w-s057-a004-w036
f-57_5-001	57:5	1	strong	1	1	57:5:2	root_001444	B002	w-s057-a005-w002
f-57_5-001	57:5	1	strong	2	1	57:5:7	root_000544	B005	w-s057-a005-w007
f-57_5-001	57:5	1	strong	2	2	57:5:7	root_000544	B011	w-s057-a005-w007
f-57_5-001	57:5	1	strong	3	1	57:5:8	root_000051	B001	w-s057-a005-w008
f-57_5-002	57:5	2	reject	1	1	57:5:7	root_000544	B006	w-s057-a005-w007
f-57_6-001	57:6	1	strong	1	1	57:6:1	root_001682	B001	w-s057-a006-w001
f-57_6-001	57:6	1	strong	2	1	57:6:2	root_001392	B001	w-s057-a006-w002
f-57_6-001	57:6	1	strong	3	1	57:6:4	root_001559	B003	w-s057-a006-w004
f-57_6-001	57:6	1	strong	4	1	57:6:5	root_001682	B001	w-s057-a006-w005
f-57_6-001	57:6	1	strong	5	1	57:6:6	root_001559	B003	w-s057-a006-w006
f-57_6-001	57:6	1	strong	6	1	57:6:8	root_001392	B001	w-s057-a006-w008
f-57_6-002	57:6	2	strong	1	1	57:6:12	root_000849	B004	w-s057-a006-w012
f-57_7-001	57:7	1	strong	1	1	57:7:7	root_000433	B001	w-s057-a007-w007
f-57_7-001	57:7	1	strong	1	2	57:7:7	root_000433	B010	w-s057-a007-w007
f-57_7-002	57:7	2	strong	1	1	57:7:1	root_000054	B001	w-s057-a007-w001
f-57_7-002	57:7	2	strong	2	1	57:7:4	root_001537	B001	w-s057-a007-w004
f-57_7-002	57:7	2	strong	2	2	57:7:4	root_001537	B002	w-s057-a007-w004
f-57_7-002	57:7	2	strong	3	1	57:7:10	root_000054	B001	w-s057-a007-w010
f-57_7-002	57:7	2	strong	4	1	57:7:12	root_001537	B001	w-s057-a007-w012
f-57_7-002	57:7	2	strong	4	2	57:7:12	root_001537	B002	w-s057-a007-w012
f-57_8-001	57:8	1	strong	1	1	57:8:7	root_000478	B001	w-s057-a008-w007
f-57_8-001	57:8	1	strong	2	1	57:8:11	root_000018	B001	w-s057-a008-w011
f-57_8-001	57:8	1	strong	3	1	57:8:12	root_001623	B002	w-s057-a008-w012
f-57_8-001	57:8	1	strong	3	2	57:8:12	root_001623	B004	w-s057-a008-w012
f-57_8-002	57:8	2	weak	1	1	57:8:11	root_000018	B002	w-s057-a008-w011
f-57_8-002	57:8	2	weak	2	1	57:8:12	root_001623	B004	w-s057-a008-w012
f-57_8-003	57:8	3	weak	1	1	57:8:7	root_000478	B001	w-s057-a008-w007
f-57_9-001	57:9	1	strong	1	1	57:9:3	root_001492	B002	w-s057-a009-w003
f-57_9-001	57:9	1	strong	2	1	57:9:6	root_000074	B003	w-s057-a009-w006
f-57_9-001	57:9	1	strong	3	1	57:9:7	root_000170	B005	w-s057-a009-w007
f-57_9-001	57:9	1	strong	4	1	57:9:8	root_000400	B002	w-s057-a009-w008
f-57_9-001	57:9	1	strong	5	1	57:9:12	root_001564	B005	w-s057-a009-w012
f-57_9-002	57:9	2	weak	1	1	57:9:10	root_000967	B004	w-s057-a009-w010
f-57_9-002	57:9	2	weak	1	2	57:9:10	root_000967	B008	w-s057-a009-w010
f-57_9-003	57:9	3	strong	1	1	57:9:16	root_000530	B001	w-s057-a009-w016
f-57_9-003	57:9	3	strong	2	1	57:9:17	root_000552	B003	w-s057-a009-w017
f-57_10-001	57:10	1	strong	1	1	57:10:4	root_001537	B002	w-s057-a010-w004
f-57_10-001	57:10	1	strong	2	1	57:10:9	root_001639	B001	w-s057-a010-w009
