syntax_edge_id	attachment_edge_id	ayah_ref	source_word_id	target_word_id	prep_word_id	source_morpheme_id	target_morpheme_id	prep_morpheme_id	source_qac_ref	target_qac_ref	prep_qac_ref	source_attachment_unit_id	target_attachment_unit_id	prep_attachment_unit_id	source_position	target_position	prep_position	relation	status	confidence	source_part	target_part	source_form_tag	target_form_tag	object_type	prep_base	binding_status	evidence	reason	source_pointer
sx-66_0-00001	ae:v3:s001:001:pass1:attach:a1	66:0	w-s066-a000-w001	w-s066-a000-w001	w-s066-a000-w001	m-w-s066-a000-w001-01	m-w-s066-a000-w001-02	m-w-s066-a000-w001-01	1:1:1:1	1:1:1:2	1:1:1:1	q:1:1:1	q:1:1:2	q:1:1:1	1	2	1	prep_complement	strongly_licensed	high			PREP	NOUN_ABSTRACT		بـ	position_morpheme_aligned	case_government;formulaic_construction	سْمِ is governed by the prefixed بِ in the formula بِسْمِ.	resources/attachments.tsv:2
sx-66_0-00002	ae:v3:s001:001:pass1:attach:a2	66:0	w-s066-a000-w001	w-s066-a000-w002		m-w-s066-a000-w001-02	m-w-s066-a000-w002-01		1:1:1:2	1:1:2:1		q:1:1:2	q:1:1:3		2	3		idafa	syntactically_forced	high			NOUN_ABSTRACT	NOUN_PROP			position_morpheme_aligned	case_government;local_syntax	ٱللَّهِ is the genitive muḍāf ilayhi of سْمِ.	resources/attachments.tsv:3
sx-66_0-00003	ae:v3:s001:001:pass1:attach:a3	66:0	w-s066-a000-w002	w-s066-a000-w003		m-w-s066-a000-w002-01	m-w-s066-a000-w003-02		1:1:2:1	1:1:3:2		q:1:1:3	q:1:1:4		3	4		adjective	strongly_licensed	high			NOUN_PROP	NOUN_PROP			position_morpheme_aligned	agreement;local_syntax	ٱلرَّحْمَٰنِ follows ٱللَّهِ in genitive definiteness as an adjectival divine epithet.	resources/attachments.tsv:4
sx-66_0-00004	ae:v3:s001:001:pass1:attach:a4	66:0	w-s066-a000-w002	w-s066-a000-w003		m-w-s066-a000-w002-01	m-w-s066-a000-w003-02		1:1:2:1	1:1:3:2		q:1:1:3	q:1:1:5		3	5		adjective	strongly_licensed	high			NOUN_PROP	NOUN_PROP			fallback_morpheme_aligned	agreement;local_syntax	ٱلرَّحِيمِ follows ٱللَّهِ in the same genitive adjectival series.	resources/attachments.tsv:5
sx-66_1-00005	ae:v3:s066:001:pass1:attach:a1	66:1	w-s066-a001-w001	w-s066-a001-w001		m-w-s066-a001-w001-02	m-w-s066-a001-w001-02		66:1:1:2	66:1:1:2		q:66:1:1	q:66:1:2		1	2		vocative	syntactically_forced	high			VOC_PART	REL_PRON			position_morpheme_aligned	formulaic_construction	أَيُّهَا is the vocative element called by يَا.	resources/attachments.tsv:54290
sx-66_1-00006	ae:v3:s066:001:pass1:attach:a2	66:1	w-s066-a001-w001	w-s066-a001-w002		m-w-s066-a001-w001-02	m-w-s066-a001-w002-02		66:1:1:2	66:1:2:2		q:66:1:2	q:66:1:3		2	3		apposition	strongly_licensed	high			REL_PRON	NOUN_CONCRETE			position_morpheme_aligned	agreement;local_syntax	ٱلنَّبِىُّ identifies the addressed أَيُّهَا.	resources/attachments.tsv:54291
sx-66_1-00007	ae:v3:s066:001:pass1:attach:a3	66:1	w-s066-a001-w004	w-s066-a001-w005		m-w-s066-a001-w004-01	m-w-s066-a001-w005-01		66:1:4:1	66:1:5:1		q:66:1:5	q:66:1:6		5	6		direct_object	strongly_licensed	high			IV	REL_PRON	explicit		fallback_morpheme_aligned	local_syntax	مَا أَحَلَّ ٱللَّهُ لَكَ is what تُحَرِّمُ takes as its object.	resources/attachments.tsv:54292
sx-66_1-00008	ae:v3:s066:001:pass1:attach:a4	66:1	w-s066-a001-w006	w-s066-a001-w005		m-w-s066-a001-w006-01	m-w-s066-a001-w005-01		66:1:6:1	66:1:5:1		q:66:1:7	q:66:1:6		7	6		direct_object	strongly_licensed	high			PV	REL_PRON	explicit		fallback_morpheme_aligned	word_order;local_syntax	مَا is the fronted object within أَحَلَّ ٱللَّهُ لَكَ.	resources/attachments.tsv:54293
sx-66_1-00009	ae:v3:s066:001:pass1:attach:a5	66:1	w-s066-a001-w006	w-s066-a001-w007		m-w-s066-a001-w006-01	m-w-s066-a001-w007-01		66:1:6:1	66:1:7:1		q:66:1:7	q:66:1:8		7	8		subject	syntactically_forced	high			PV	NOUN_PROP			fallback_morpheme_aligned	case_government;word_order	ٱللَّهُ is nominative after أَحَلَّ and supplies its explicit subject.	resources/attachments.tsv:54294
sx-66_1-00010	ae:v3:s066:001:pass1:attach:a6	66:1	w-s066-a001-w006	w-s066-a001-w007	w-s066-a001-w007	m-w-s066-a001-w006-01	m-w-s066-a001-w007-01	m-w-s066-a001-w007-01	66:1:6:1	66:1:7:1	66:1:7:1	q:66:1:7	q:66:1:9	q:66:1:9	7	9	9	prep_complement	syntactically_forced	high		pronoun_suffix	PV			لـ	fallback_morpheme_aligned	case_government;local_syntax	لَكَ is the lām complement of أَحَلَّ, with كَ governed by the preposition.	resources/attachments.tsv:54295
sx-66_1-00011	ae:v3:s066:001:pass1:attach:a7	66:1	w-s066-a001-w004	w-s066-a001-w009		m-w-s066-a001-w004-01	m-w-s066-a001-w009-01		66:1:4:1	66:1:9:1		q:66:1:5	q:66:1:10		5	10		circumstantial	strongly_licensed	high			IV	IV			fallback_morpheme_aligned	local_syntax	تَبْتَغِى states the circumstance accompanying تُحَرِّمُ.	resources/attachments.tsv:54296
sx-66_1-00012	ae:v3:s066:001:pass1:attach:a8	66:1	w-s066-a001-w009	w-s066-a001-w010		m-w-s066-a001-w009-01	m-w-s066-a001-w010-01		66:1:9:1	66:1:10:1		q:66:1:10	q:66:1:11		10	11		direct_object	syntactically_forced	high			IV	GERUND_MEEM	explicit		fallback_morpheme_aligned	case_government;local_syntax	مَرْضَاتَ is the accusative object sought by تَبْتَغِى.	resources/attachments.tsv:54297
sx-66_1-00013	ae:v3:s066:001:pass1:attach:a9	66:1	w-s066-a001-w010	w-s066-a001-w011		m-w-s066-a001-w010-01	m-w-s066-a001-w011-01		66:1:10:1	66:1:11:1		q:66:1:11	q:66:1:12		11	12		idafa	syntactically_forced	high			GERUND_MEEM	NOUN_CONCRETE			fallback_morpheme_aligned	morphology;case_government	أَزْوَٰجِكَ is genitive as the muḍāf ilayh of مَرْضَاتَ.	resources/attachments.tsv:54298
sx-66_1-00014	ae:v3:s066:001:pass1:attach:a10	66:1	w-s066-a001-w012	w-s066-a001-w013		m-w-s066-a001-w012-02	m-w-s066-a001-w013-01		66:1:12:2	66:1:13:1		q:66:1:14	q:66:1:15		14	15		predication	strongly_licensed	high			NOUN_PROP	ADJ_INTENS			fallback_morpheme_aligned	case_government;local_syntax	غَفُورٌ is a predicate of ٱللَّهُ in the nominal sentence.	resources/attachments.tsv:54299
sx-66_1-00015	ae:v3:s066:001:pass1:attach:a11	66:1	w-s066-a001-w012	w-s066-a001-w014		m-w-s066-a001-w012-02	m-w-s066-a001-w014-01		66:1:12:2	66:1:14:1		q:66:1:14	q:66:1:16		14	16		predication	strongly_licensed	high			NOUN_PROP	ADJ_INTENS			fallback_morpheme_aligned	case_government;local_syntax	رَّحِيمٌ is a second predicate of ٱللَّهُ.	resources/attachments.tsv:54300
sx-66_1-00016	ae:v3:s066:001:pass1:attach:a12	66:1	w-s066-a001-w004	w-s066-a001-w002	w-s066-a001-w002	m-w-s066-a001-w004-01	m-w-s066-a001-w002-02	m-w-s066-a001-w002-02	66:1:4:1	66:1:2:2	66:1:2:2	q:66:1:5	q:66:1:4	q:66:1:4	5	4	4	prep_complement	syntactically_forced	high		particle_segment	IV			لـ	fallback_morpheme_aligned	case_government;local_syntax	لِمَ contains a governing lām with interrogative مَا, giving the reason-complement for تُحَرِّمُ.	resources/attachments.tsv:54301
sx-66_2-00017	ae:v3:s066:002:pass1:attach:a1	66:2	w-s066-a002-w002	w-s066-a002-w003		m-w-s066-a002-w002-01	m-w-s066-a002-w003-01		66:2:2:1	66:2:3:1		q:66:2:2	q:66:2:3		2	3		subject	syntactically_forced	high			PV	NOUN_PROP			position_morpheme_aligned	case_government;word_order	ٱللَّهُ is the nominative subject of فَرَضَ.	resources/attachments.tsv:54302
sx-66_2-00018	ae:v3:s066:002:pass1:attach:a2	66:2	w-s066-a002-w002	w-s066-a002-w003	w-s066-a002-w003	m-w-s066-a002-w002-01	m-w-s066-a002-w003-01	m-w-s066-a002-w003-01	66:2:2:1	66:2:3:1	66:2:3:1	q:66:2:2	q:66:2:4	q:66:2:4	2	4	4	prep_complement	syntactically_forced	high		pronoun_suffix	PV			لـ	fallback_morpheme_aligned	case_government;local_syntax	لَكُمْ is the beneficiary complement governed by فَرَضَ.	resources/attachments.tsv:54303
sx-66_2-00019	ae:v3:s066:002:pass1:attach:a3	66:2	w-s066-a002-w002	w-s066-a002-w005		m-w-s066-a002-w002-01	m-w-s066-a002-w005-01		66:2:2:1	66:2:5:1		q:66:2:2	q:66:2:5		2	5		direct_object	syntactically_forced	high			PV	GERUND	explicit		fallback_morpheme_aligned	case_government;local_syntax	تَحِلَّةَ is the accusative object of فَرَضَ.	resources/attachments.tsv:54304
sx-66_2-00020	ae:v3:s066:002:pass1:attach:a4	66:2	w-s066-a002-w005	w-s066-a002-w006		m-w-s066-a002-w005-01	m-w-s066-a002-w006-01		66:2:5:1	66:2:6:1		q:66:2:5	q:66:2:6		5	6		idafa	syntactically_forced	high			GERUND	NOUN_ABSTRACT			fallback_morpheme_aligned	morphology;case_government	أَيْمَٰنِكُمْ is genitive as the complement of the construct تَحِلَّةَ.	resources/attachments.tsv:54305
sx-66_2-00021	ae:v3:s066:002:pass1:attach:a5	66:2	w-s066-a002-w007	w-s066-a002-w008		m-w-s066-a002-w007-02	m-w-s066-a002-w008-01		66:2:7:2	66:2:8:1		q:66:2:8	q:66:2:9		8	9		predication	strongly_licensed	high			NOUN_PROP	NOUN_CONCRETE			fallback_morpheme_aligned	case_government;local_syntax	مَوْلَىٰكُمْ is the predicate of ٱللَّهُ.	resources/attachments.tsv:54306
sx-66_2-00022	ae:v3:s066:002:pass1:attach:a6	66:2	w-s066-a002-w009	w-s066-a002-w010		m-w-s066-a002-w009-02	m-w-s066-a002-w010-02		66:2:9:2	66:2:10:2		q:66:2:11	q:66:2:12		11	12		predication	strongly_licensed	high			PRON	NOUN_PROP			fallback_morpheme_aligned	case_government;local_syntax	ٱلْعَلِيمُ is the predicate of هُوَ.	resources/attachments.tsv:54307
sx-66_2-00023	ae:v3:s066:002:pass1:attach:a7	66:2	w-s066-a002-w009	w-s066-a002-w011		m-w-s066-a002-w009-02	m-w-s066-a002-w011-02		66:2:9:2	66:2:11:2		q:66:2:11	q:66:2:13		11	13		predication	strongly_licensed	high			PRON	NOUN_PROP			fallback_morpheme_aligned	case_government;local_syntax	ٱلْحَكِيمُ is a second predicate of هُوَ.	resources/attachments.tsv:54308
sx-66_3-00024	ae:v3:s066:003:pass1:attach:a1	66:3	w-s066-a003-w002	w-s066-a003-w001		m-w-s066-a003-w002-01	m-w-s066-a003-w001-02		66:3:2:1	66:3:1:2		q:66:3:3	q:66:3:2		3	2		adverbial	syntactically_forced	high			PV	ADV			position_morpheme_aligned	local_syntax	إِذْ supplies the temporal setting for أَسَرَّ.	resources/attachments.tsv:54309
sx-66_3-00025	ae:v3:s066:003:pass1:attach:a2	66:3	w-s066-a003-w002	w-s066-a003-w003		m-w-s066-a003-w002-01	m-w-s066-a003-w003-02		66:3:2:1	66:3:3:2		q:66:3:3	q:66:3:4		3	4		subject	syntactically_forced	high			PV	NOUN_CONCRETE			position_morpheme_aligned	case_government;word_order	ٱلنَّبِىُّ is the nominative subject of أَسَرَّ.	resources/attachments.tsv:54310
sx-66_3-00026	ae:v3:s066:003:pass1:attach:a3	66:3	w-s066-a003-w002	w-s066-a003-w005	w-s066-a003-w004	m-w-s066-a003-w002-01	m-w-s066-a003-w005-01	m-w-s066-a003-w004-01	66:3:2:1	66:3:5:1	66:3:4:1	q:66:3:3	q:66:3:6	q:66:3:5	3	6	5	prep_complement	syntactically_forced	high			PV	NOUN_ABSTRACT		إِلَى	position_morpheme_aligned	case_government;local_syntax	بَعْضِ is governed by إِلَى as complement of أَسَرَّ.	resources/attachments.tsv:54311
sx-66_3-00027	ae:v3:s066:003:pass1:attach:a4	66:3	w-s066-a003-w005	w-s066-a003-w006		m-w-s066-a003-w005-01	m-w-s066-a003-w006-01		66:3:5:1	66:3:6:1		q:66:3:6	q:66:3:7		6	7		idafa	syntactically_forced	high			NOUN_ABSTRACT	NOUN_CONCRETE			position_morpheme_aligned	morphology;case_government	أَزْوَٰجِهِ is genitive after the construct بَعْضِ.	resources/attachments.tsv:54312
sx-66_3-00028	ae:v3:s066:003:pass1:attach:a5	66:3	w-s066-a003-w002	w-s066-a003-w007		m-w-s066-a003-w002-01	m-w-s066-a003-w007-01		66:3:2:1	66:3:7:1		q:66:3:3	q:66:3:8		3	8		direct_object	syntactically_forced	high			PV	NOUN_ABSTRACT	explicit		position_morpheme_aligned	case_government;local_syntax	حَدِيثًا is the accusative object of أَسَرَّ.	resources/attachments.tsv:54313
sx-66_3-00029	ae:v3:s066:003:pass1:attach:a6	66:3	w-s066-a003-w009	w-s066-a003-w009	w-s066-a003-w009	m-w-s066-a003-w009-01	m-w-s066-a003-w009-01	m-w-s066-a003-w009-01	66:3:9:1	66:3:9:1	66:3:9:1	q:66:3:11	q:66:3:12	q:66:3:12	11	12	12	prep_complement	syntactically_forced	high		pronoun_suffix	PV_PASS			بـ	fallback_morpheme_aligned	case_government;local_syntax	بِهِ is the prepositional content complement of نَبَّأَتْ.	resources/attachments.tsv:54314
sx-66_3-00030	ae:v3:s066:003:pass1:attach:a7	66:3	w-s066-a003-w009	w-s066-a003-w011		m-w-s066-a003-w009-01	m-w-s066-a003-w011-02		66:3:9:1	66:3:11:2		q:66:3:11	q:66:3:14		11	14		conjoined	strongly_licensed	high			PV_PASS	PV			position_morpheme_aligned	local_syntax;parallelism	أَظْهَرَهُ is coordinated with نَبَّأَتْ by وَ.	resources/attachments.tsv:54315
sx-66_3-00031	ae:v3:s066:003:pass1:attach:a8	66:3	w-s066-a003-w011	w-s066-a003-w011		m-w-s066-a003-w011-02	m-w-s066-a003-w011-03		66:3:11:2	66:3:11:3		q:66:3:14	q:66:3:14		14	14		direct_object	syntactically_forced	high		object_suffix	PV		clitic		position_morpheme_aligned	morphology	The suffix هُ in أَظْهَرَهُ is the object of أَظْهَرَ.	resources/attachments.tsv:54316
sx-66_3-00032	ae:v3:s066:003:pass1:attach:a9	66:3	w-s066-a003-w011	w-s066-a003-w012		m-w-s066-a003-w011-02	m-w-s066-a003-w012-01		66:3:11:2	66:3:12:1		q:66:3:14	q:66:3:15		14	15		subject	syntactically_forced	high			PV	NOUN_PROP			fallback_morpheme_aligned	case_government;word_order	ٱللَّهُ is the nominative subject of أَظْهَرَهُ.	resources/attachments.tsv:54317
sx-66_3-00033	ae:v3:s066:003:pass1:attach:a10	66:3	w-s066-a003-w011	w-s066-a003-w013	w-s066-a003-w013	m-w-s066-a003-w011-02	m-w-s066-a003-w013-02	m-w-s066-a003-w013-01	66:3:11:2	66:3:13:2	66:3:13:1	q:66:3:14	q:66:3:16	q:66:3:16	14	16	16	prep_complement	syntactically_forced	high		pronoun_suffix	PV			عَلَى	fallback_morpheme_aligned	case_government;local_syntax	عَلَيْهِ is the عَلَى complement of أَظْهَرَهُ.	resources/attachments.tsv:54318
sx-66_3-00034	ae:v3:s066:003:pass1:attach:a11	66:3	w-s066-a003-w014	w-s066-a003-w015		m-w-s066-a003-w014-01	m-w-s066-a003-w015-01		66:3:14:1	66:3:15:1		q:66:3:17	q:66:3:18		17	18		direct_object	syntactically_forced	high			PV	NOUN_ABSTRACT	explicit		fallback_morpheme_aligned	case_government;local_syntax	بَعْضَهُ is the accusative object of عَرَّفَ.	resources/attachments.tsv:54319
sx-66_3-00035	ae:v3:s066:003:pass1:attach:a12	66:3	w-s066-a003-w014	w-s066-a003-w016		m-w-s066-a003-w014-01	m-w-s066-a003-w016-02		66:3:14:1	66:3:16:2		q:66:3:17	q:66:3:20		17	20		conjoined	strongly_licensed	high			PV	PV			fallback_morpheme_aligned	local_syntax;parallelism	أَعْرَضَ is coordinated with عَرَّفَ by وَ.	resources/attachments.tsv:54320
sx-66_3-00036	ae:v3:s066:003:pass1:attach:a13	66:3	w-s066-a003-w016	w-s066-a003-w018	w-s066-a003-w017	m-w-s066-a003-w016-02	m-w-s066-a003-w018-01	m-w-s066-a003-w017-01	66:3:16:2	66:3:18:1	66:3:17:1	q:66:3:20	q:66:3:22	q:66:3:21	20	22	21	prep_complement	syntactically_forced	high			PV	NOUN_ABSTRACT		عَن	fallback_morpheme_aligned	case_government;local_syntax	بَعْضٍ is governed by عَن as complement of أَعْرَضَ.	resources/attachments.tsv:54321
sx-66_3-00037	ae:v3:s066:003:pass1:attach:a14	66:3	w-s066-a003-w020	w-s066-a003-w020		m-w-s066-a003-w020-01	m-w-s066-a003-w020-02		66:3:20:1	66:3:20:2		q:66:3:25	q:66:3:25		25	25		direct_object	syntactically_forced	high		object_suffix	PV		clitic		fallback_morpheme_aligned	morphology	The suffix هَا in نَبَّأَهَا is the object of نَبَّأَ.	resources/attachments.tsv:54322
sx-66_3-00038	ae:v3:s066:003:pass1:attach:a15	66:3	w-s066-a003-w020	w-s066-a003-w020	w-s066-a003-w020	m-w-s066-a003-w020-01	m-w-s066-a003-w020-02	m-w-s066-a003-w020-01	66:3:20:1	66:3:20:2	66:3:20:1	q:66:3:25	q:66:3:26	q:66:3:26	25	26	26	prep_complement	syntactically_forced	high		pronoun_suffix	PV			بـ	fallback_morpheme_aligned	case_government;local_syntax	بِهِ is the prepositional content complement of نَبَّأَهَا.	resources/attachments.tsv:54323
sx-66_3-00039	ae:v3:s066:003:pass1:attach:a16	66:3	w-s066-a003-w022	w-s066-a003-w023		m-w-s066-a003-w022-01	m-w-s066-a003-w023-01		66:3:22:1	66:3:23:1		q:66:3:27	q:66:3:28		27	28		quoted_complement	syntactically_forced	high			PV	INTERROG_PART			fallback_morpheme_aligned	local_syntax	مَنْ أَنبَأَكَ هَٰذَا is the question uttered by قَالَتْ.	resources/attachments.tsv:54324
sx-66_3-00040	ae:v3:s066:003:pass1:attach:a17	66:3	w-s066-a003-w024	w-s066-a003-w023		m-w-s066-a003-w024-01	m-w-s066-a003-w023-01		66:3:24:1	66:3:23:1		q:66:3:29	q:66:3:28		29	28		subject	syntactically_forced	high			PV	INTERROG_PART			fallback_morpheme_aligned	word_order;local_syntax	مَنْ is the interrogative subject of أَنبَأَكَ.	resources/attachments.tsv:54325
sx-66_3-00041	ae:v3:s066:003:pass1:attach:a18	66:3	w-s066-a003-w024	w-s066-a003-w024		m-w-s066-a003-w024-01	m-w-s066-a003-w024-02		66:3:24:1	66:3:24:2		q:66:3:29	q:66:3:29		29	29		direct_object	syntactically_forced	high		object_suffix	PV		clitic		fallback_morpheme_aligned	morphology	The suffix كَ in أَنبَأَكَ is an object pronoun of أَنبَأَ.	resources/attachments.tsv:54326
sx-66_3-00042	ae:v3:s066:003:pass1:attach:a19	66:3	w-s066-a003-w024	w-s066-a003-w025		m-w-s066-a003-w024-01	m-w-s066-a003-w025-01		66:3:24:1	66:3:25:1		q:66:3:29	q:66:3:30		29	30		direct_object	syntactically_forced	high			PV	DEM_PRON_MS	explicit		fallback_morpheme_aligned	case_government;local_syntax	هَٰذَا is the explicit object content of أَنبَأَكَ.	resources/attachments.tsv:54327
sx-66_3-00043	ae:v3:s066:003:pass1:attach:a20	66:3	w-s066-a003-w026	w-s066-a003-w027		m-w-s066-a003-w026-01	m-w-s066-a003-w027-01		66:3:26:1	66:3:27:1		q:66:3:31	q:66:3:32		31	32		quoted_complement	syntactically_forced	high			PV	PV			fallback_morpheme_aligned	local_syntax	نَبَّأَنِىَ ٱلْعَلِيمُ ٱلْخَبِيرُ is the answer uttered by قَالَ.	resources/attachments.tsv:54328
