cooccurrence_id	ayah_ref	left_word_id	right_word_id	left_root	right_root	word_distance	root_distance_min	root_distance_max	local_pair_count	corpus_window_count	corpus_pair_count	source_pair_id
co-66_0-00001	66:0	w-s066-a000-w002	w-s066-a000-w003	ء ل ه	ر ح م	1	1	2	2	130	254	intra_ayah:1:1:root:1
co-66_0-00002	66:0	w-s066-a000-w002	w-s066-a000-w004	ء ل ه	ر ح م	2	1	2	2	130	254	intra_ayah:1:1:root:1
co-66_0-00003	66:0	w-s066-a000-w002	w-s066-a000-w001	ء ل ه	س م و	1	1	1	1	185	319	intra_ayah:1:1:root:2
co-66_0-00004	66:0	w-s066-a000-w003	w-s066-a000-w001	ر ح م	س م و	2	2	3	2	18	21	intra_ayah:1:1:root:3
co-66_0-00005	66:0	w-s066-a000-w004	w-s066-a000-w001	ر ح م	س م و	3	2	3	2	18	21	intra_ayah:1:1:root:3
co-66_1-00006	66:1	w-s066-a001-w007	w-s066-a001-w009	ء ل ه	ب غ ي	2	1	3	2	55	113	intra_ayah:66:1:root:1
co-66_1-00007	66:1	w-s066-a001-w012	w-s066-a001-w009	ء ل ه	ب غ ي	3	1	3	2	55	113	intra_ayah:66:1:root:1
co-66_1-00008	66:1	w-s066-a001-w009	w-s066-a001-w006	ب غ ي	ح ل ل	3	2	2	1	4	5	intra_ayah:66:1:root:10
co-66_1-00009	66:1	w-s066-a001-w009	w-s066-a001-w014	ب غ ي	ر ح م	5	5	5	1	15	17	intra_ayah:66:1:root:11
co-66_1-00010	66:1	w-s066-a001-w009	w-s066-a001-w010	ب غ ي	ر ض و	1	1	1	1	11	11	intra_ayah:66:1:root:12
co-66_1-00011	66:1	w-s066-a001-w009	w-s066-a001-w011	ب غ ي	ز و ج	2	2	2	1	1	1	intra_ayah:66:1:root:13
co-66_1-00012	66:1	w-s066-a001-w009	w-s066-a001-w013	ب غ ي	غ ف ر	4	4	4	1	10	13	intra_ayah:66:1:root:14
co-66_1-00013	66:1	w-s066-a001-w009	w-s066-a001-w002	ب غ ي	ن ب ء	7	4	4	1	4	5	intra_ayah:66:1:root:15
co-66_1-00014	66:1	w-s066-a001-w004	w-s066-a001-w006	ح ر م	ح ل ل	2	1	1	1	17	29	intra_ayah:66:1:root:16
co-66_1-00015	66:1	w-s066-a001-w004	w-s066-a001-w014	ح ر م	ر ح م	10	8	8	1	10	10	intra_ayah:66:1:root:17
co-66_1-00016	66:1	w-s066-a001-w004	w-s066-a001-w010	ح ر م	ر ض و	6	4	4	1	4	6	intra_ayah:66:1:root:18
co-66_1-00017	66:1	w-s066-a001-w004	w-s066-a001-w011	ح ر م	ز و ج	7	5	5	1	3	3	intra_ayah:66:1:root:19
co-66_1-00018	66:1	w-s066-a001-w007	w-s066-a001-w004	ء ل ه	ح ر م	3	2	6	2	51	116	intra_ayah:66:1:root:2
co-66_1-00019	66:1	w-s066-a001-w012	w-s066-a001-w004	ء ل ه	ح ر م	8	2	6	2	51	116	intra_ayah:66:1:root:2
co-66_1-00020	66:1	w-s066-a001-w004	w-s066-a001-w013	ح ر م	غ ف ر	9	7	7	1	7	7	intra_ayah:66:1:root:20
co-66_1-00021	66:1	w-s066-a001-w004	w-s066-a001-w002	ح ر م	ن ب ء	2	1	1	1	3	3	intra_ayah:66:1:root:21
co-66_1-00022	66:1	w-s066-a001-w006	w-s066-a001-w014	ح ل ل	ر ح م	8	7	7	1	6	6	intra_ayah:66:1:root:22
co-66_1-00023	66:1	w-s066-a001-w006	w-s066-a001-w010	ح ل ل	ر ض و	4	3	3	1	3	4	intra_ayah:66:1:root:23
co-66_1-00024	66:1	w-s066-a001-w006	w-s066-a001-w011	ح ل ل	ز و ج	5	4	4	1	4	5	intra_ayah:66:1:root:24
co-66_1-00025	66:1	w-s066-a001-w006	w-s066-a001-w013	ح ل ل	غ ف ر	7	6	6	1	4	4	intra_ayah:66:1:root:25
co-66_1-00026	66:1	w-s066-a001-w006	w-s066-a001-w002	ح ل ل	ن ب ء	4	2	2	1	3	5	intra_ayah:66:1:root:26
co-66_1-00027	66:1	w-s066-a001-w014	w-s066-a001-w010	ر ح م	ر ض و	4	4	4	1	8	8	intra_ayah:66:1:root:27
co-66_1-00028	66:1	w-s066-a001-w014	w-s066-a001-w011	ر ح م	ز و ج	3	3	3	1	9	10	intra_ayah:66:1:root:28
co-66_1-00029	66:1	w-s066-a001-w014	w-s066-a001-w013	ر ح م	غ ف ر	1	1	1	1	91	129	intra_ayah:66:1:root:29
